Matrix,Cores,Process_NUMA_Policy,Run,Iterations,IO_Time,SpMV_Time,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
0-0_N28807.bin,8,membind,12,147922,0.002845,9.986541,290956149274,1598692149943,319369958,251204
0-0_N28807.bin,8,membind,13,147922,0.002882,10.035548,292402884057,1598772484773,318799796,262805
0-0_N28807.bin,8,membind,14,147922,0.002861,10.106340,294479526465,1598918948169,324041217,291929
0-0_N28807.bin,8,membind,15,147922,0.002848,9.994578,291211218360,1598692913199,326321967,408352
0-0_N28807.bin,8,interleave,1,147867,0.003044,10.111076,294562709403,1598338876459,325959181,228229
0-0_N28807.bin,8,interleave,2,147867,0.002915,9.983605,290913400613,1598098057068,316352485,475640
0-0_N28807.bin,8,interleave,3,147867,0.002935,10.041487,292556966372,1598193280004,325195048,371417
0-0_N28807.bin,8,interleave,4,147867,0.002939,9.979468,290778412742,1598090445026,316969910,267334
0-0_N28807.bin,8,interleave,5,147867,0.002906,9.980254,290821407937,1598100916461,330879697,426646
0-0_N28807.bin,8,interleave,6,147867,0.002927,9.981091,290813633516,1598095912355,337366023,269332
0-0_N28807.bin,8,interleave,7,147867,0.002904,9.989909,291084330132,1598115917571,325119854,258408
0-0_N28807.bin,8,interleave,8,147867,0.002930,10.035004,292341521631,1598177517583,320046043,320437
0-0_N28807.bin,8,interleave,9,147867,0.002914,9.985759,290918403139,1598111587286,334159260,268607
0-0_N28807.bin,8,interleave,10,147867,0.002961,9.988549,290942573007,1598098600268,317950932,322064
0-0_N28807.bin,8,interleave,11,147867,0.002895,9.990355,291031585450,1598099240365,330562443,260469
0-0_N28807.bin,8,interleave,12,147867,0.002913,9.992154,291152298183,1598118328661,328782794,267471
0-0_N28807.bin,8,interleave,13,147867,0.002919,9.988483,291032542395,1598104898502,328414074,250908
0-0_N28807.bin,8,interleave,14,147867,0.002928,9.991541,291128430711,1598107299964,344767637,359264
0-0_N28807.bin,8,interleave,15,147867,0.002928,9.988726,291043506811,1598104880336,337796505,426573
0-0_N28807.bin,24,membind,1,361235,0.002958,10.176219,892700181239,3917152826284,243167470,48702
0-0_N28807.bin,24,membind,2,361235,0.002934,10.208154,895478597353,3917336802028,230458222,51369
0-0_N28807.bin,24,membind,3,361235,0.003001,10.077177,884279044195,3916623419219,245446264,59739
0-0_N28807.bin,24,membind,4,361235,0.002934,10.171477,892324814803,3917143160685,281519005,41260
0-0_N28807.bin,24,membind,5,361235,0.002965,10.245992,898826976821,3917569213147,241350912,39764
0-0_N28807.bin,24,membind,6,361235,0.002949,10.224959,896997641818,3917477069451,240946850,34074
0-0_N28807.bin,24,membind,7,361235,0.002937,10.204261,895103959734,3917324474477,253717631,28931
0-0_N28807.bin,24,membind,8,361235,0.002940,10.199726,894822347162,3917317891425,234642208,34429
0-0_N28807.bin,24,membind,9,361235,0.002982,10.209680,895634624563,3917373561219,252886107,38176
0-0_N28807.bin,24,membind,10,361235,0.002916,10.187732,893730156533,3917272385804,232952054,35322
0-0_N28807.bin,24,membind,11,361235,0.002938,10.186521,893582027396,3917222680688,235184613,28294
0-0_N28807.bin,24,membind,12,361235,0.003075,10.227832,897319404791,3917428700622,308123583,391941
0-0_N28807.bin,24,membind,13,361235,0.002941,10.202292,894992268878,3917274287183,261998224,389154
0-0_N28807.bin,24,membind,14,361235,0.002923,10.145055,890054095211,3916977683477,248696024,35081
0-0_N28807.bin,24,membind,15,361235,0.002923,10.164327,892992381607,3917155524616,272650464,30304
0-0_N28807.bin,24,interleave,1,361617,0.003064,10.183826,893419834175,3921250234659,253149314,45043
0-0_N28807.bin,24,interleave,2,361617,0.002976,10.192704,894152602080,3921297793347,241333310,50551
0-0_N28807.bin,24,interleave,3,361617,0.003006,10.067311,883088629219,3920523865362,272733325,35831
0-0_N28807.bin,24,interleave,4,361617,0.003046,10.171970,892306019453,3921198184734,249212079,29863
0-0_N28807.bin,24,interleave,5,361617,0.003037,10.104727,886466787326,3920810731378,244096285,30669
0-0_N28807.bin,24,interleave,6,361617,0.003049,10.170945,892197493627,3921117506186,247712902,391418
0-0_N28807.bin,24,interleave,7,361617,0.003021,10.093080,886597123799,3920777922171,270117287,37112
0-0_N28807.bin,24,interleave,8,361617,0.003048,10.091605,885246691963,3920634999511,280672584,29975
0-0_N28807.bin,24,interleave,9,361617,0.003018,10.129917,888697525856,3920874205251,252434433,38296
0-0_N28807.bin,24,interleave,10,361617,0.003055,10.142591,889655955236,3920988671572,226154144,37025
0-0_N28807.bin,24,interleave,11,361617,0.003017,10.166982,891943461846,3921139920544,274853980,51403
0-0_N28807.bin,24,interleave,12,361617,0.003063,10.130887,888693452110,3920901446138,321213808,399725
0-0_N28807.bin,24,interleave,13,361617,0.003045,10.145083,889989260464,3920978623934,237362702,32452
0-0_N28807.bin,24,interleave,14,361617,0.003038,10.132391,888873242807,3920933531424,284006371,29437
0-0_N28807.bin,24,interleave,15,361617,0.003020,10.139986,889636277769,3921001856137,270542323,33177
0-0_N28807.bin,48,membind,1,447846,0.002948,10.007787,1758017755339,4899983668869,517067868,32358
0-0_N28807.bin,48,membind,2,447846,0.002938,10.003307,1756361976911,4899736447708,525873716,41962
0-0_N28807.bin,48,membind,3,447846,0.002967,9.967016,1750000726208,4899243554322,527374735,45126
0-0_N28807.bin,48,membind,4,447846,0.002976,10.443997,1834444521414,4905451603723,516870562,484463
0-0_N28807.bin,48,membind,5,447846,0.002935,10.521517,1846458644349,4906381432312,520557858,56960
0-0_N28807.bin,48,membind,6,447846,0.003042,9.812376,1728348142663,4897727295976,534656794,54772
0-0_N28807.bin,48,membind,7,447846,0.002967,10.482567,1839918396253,4905877520310,519977374,41852
0-0_N28807.bin,48,membind,8,447846,0.002936,10.357033,1817916358852,4904180666987,520757417,43992
0-0_N28807.bin,48,membind,9,447846,0.002960,10.192560,1792498419093,4902494290203,534272385,484587
0-0_N28807.bin,48,membind,10,447846,0.002922,9.860862,1737874961619,4898342208045,546762772,58580
0-0_N28807.bin,48,membind,11,447846,0.002955,9.807911,1727196092253,4897674787406,541031620,41753
0-0_N28807.bin,48,membind,12,447846,0.002939,9.992677,1757767240336,4899962632071,537330554,35292
0-0_N28807.bin,48,membind,13,447846,0.002951,10.299814,1807884402452,4903481412575,528783428,45430
0-0_N28807.bin,48,membind,14,447846,0.002938,10.222796,1794526625380,4902590098874,525959778,37116
0-0_N28807.bin,48,membind,15,447846,0.002930,9.963418,1749012991740,4899099572317,530847548,48357
0-0_N28807.bin,48,interleave,1,449805,0.003058,9.951893,1747275234596,4920208724219,511636383,28924
0-0_N28807.bin,48,interleave,2,449805,0.003015,10.579203,1856554810128,4928174700941,498434812,60317
0-0_N28807.bin,48,interleave,3,449805,0.002984,10.439439,1832118150509,4926396693075,499846703,500431
0-0_N28807.bin,48,interleave,4,449805,0.002997,10.425014,1830017925468,4926535335252,504913977,43608
0-0_N28807.bin,48,interleave,5,449805,0.003017,10.573759,1855555062270,4928196115172,500423261,41287
0-0_N28807.bin,48,interleave,6,449805,0.003005,10.254853,1800034524468,4924021951711,505326347,40414
0-0_N28807.bin,48,interleave,7,449805,0.003053,10.414411,1828105250345,4925956619799,504047310,484060
0-0_N28807.bin,48,interleave,8,449805,0.002984,9.954385,1747608532508,4920025530479,506444067,43172
0-0_N28807.bin,48,interleave,9,449805,0.003000,9.260403,1625876219698,4911101810667,519725627,35517
0-0_N28807.bin,48,interleave,10,449805,0.003011,10.503941,1843450986346,4927260183198,499829292,37711
0-0_N28807.bin,48,interleave,11,449805,0.003006,10.013708,1757879478958,4920835042131,510862710,45203
0-0_N28807.bin,48,interleave,12,449805,0.003025,10.415265,1828232416093,4926416525831,506164474,45495
0-0_N28807.bin,48,interleave,13,449805,0.003032,9.942934,1745381408122,4919932030405,510011434,37660
0-0_N28807.bin,48,interleave,14,449805,0.003036,10.545950,1850602215173,4927707737759,501443665,36312
0-0_N28807.bin,48,interleave,15,449805,0.002988,9.758020,1712761485397,4917408832234,509181748,32419
0-0_N432105.bin,1,membind,1,1233,0.029690,9.983135,36237330135,199796478559,3616964,181588
0-0_N432105.bin,1,membind,2,1233,0.024950,9.988448,36257145292,199796478540,3591160,213779
0-0_N432105.bin,1,membind,3,1233,0.024640,9.984818,36239543124,199796478518,3571966,243211
0-0_N432105.bin,1,membind,4,1233,0.024575,9.985141,36245733859,199796478547,4111239,212497
0-0_N432105.bin,1,membind,5,1233,0.024664,9.983382,36239039728,199796478451,3546783,194937
0-0_N432105.bin,1,membind,6,1233,0.024713,9.986743,36250956378,199796478519,4199825,204557
0-0_N432105.bin,1,membind,7,1233,0.024585,9.981931,36236596661,199796478421,3552210,188751
0-0_N432105.bin,1,membind,8,1233,0.024751,9.985860,36249632483,199796478522,4066972,222715
0-0_N432105.bin,1,membind,9,1233,0.024619,9.982637,36235760086,199796478426,3559518,211937
0-0_N432105.bin,1,membind,10,1233,0.024658,9.990814,36267211831,199796478434,4112183,197919
0-0_N432105.bin,1,membind,11,1233,0.024573,9.983700,36242812469,199796478392,3599515,218401
0-0_N432105.bin,1,membind,12,1233,0.024535,9.991084,36264701135,199796478445,3847781,180685
0-0_N432105.bin,1,membind,13,1233,0.024613,9.981816,36239226570,199796478360,3559372,219731
0-0_N432105.bin,1,membind,14,1233,0.024726,9.987069,36254685000,199796478363,3949519,184110
0-0_N432105.bin,1,membind,15,1233,0.024601,9.987260,36242979180,199796478409,3592130,184454
0-0_N432105.bin,1,interleave,1,1233,0.024947,10.002157,36290599444,199796241882,3845336,219924
0-0_N432105.bin,1,interleave,2,1233,0.024681,10.002240,36279337929,199796241883,4026733,206843
0-0_N432105.bin,1,interleave,3,1233,0.024532,9.995076,36271689949,199796241850,3600246,185419
0-0_N432105.bin,1,interleave,4,1233,0.024755,9.994076,36280480675,199796241872,4003639,188228
0-0_N432105.bin,1,interleave,5,1233,0.024606,9.990157,36265134077,199796241812,3786913,214500
0-0_N432105.bin,1,interleave,6,1233,0.024623,9.993541,36278282932,199796241808,4147250,229570
0-0_N432105.bin,1,interleave,7,1233,0.024686,9.991247,36269770915,199796241772,3881735,196097
0-0_N432105.bin,1,interleave,8,1233,0.024670,9.995674,36286621865,199796241838,3597078,199871
0-0_N432105.bin,1,interleave,9,1233,0.024648,9.991663,36268866576,199796241783,3567470,209610
0-0_N432105.bin,1,interleave,10,1233,0.024725,9.992868,36278756053,199796241782,3574127,201183
0-0_N432105.bin,1,interleave,11,1233,0.024608,9.989203,36267052115,199796241725,3699948,226958
0-0_N432105.bin,1,interleave,12,1233,0.024695,9.995271,36283390214,199796241718,4162541,231653
0-0_N432105.bin,1,interleave,13,1233,0.024653,9.987561,36261553415,199796241733,3546798,205070
0-0_N432105.bin,1,interleave,14,1233,0.025102,9.990467,36276140309,199796241780,3581085,219637
0-0_N432105.bin,1,interleave,15,1233,0.024908,9.988621,36268870237,199796241684,3579856,199909
0-0_N432105.bin,8,membind,1,2714,0.024550,10.338040,298996804763,439924025979,18039752,15911
0-0_N432105.bin,8,membind,2,2714,0.024555,10.307879,298135770428,439922717972,17875447,18253
0-0_N432105.bin,8,membind,3,2714,0.024659,10.362648,299687164833,439922563155,17836440,16206
0-0_N432105.bin,8,membind,4,2714,0.024594,10.373332,300033426670,439921660063,17236706,21655
0-0_N432105.bin,8,membind,5,2714,0.024606,10.328986,298834786942,439927091023,16201641,19475
0-0_N432105.bin,8,membind,6,2714,0.024527,10.354468,299579437108,439924027178,15252570,17836
0-0_N432105.bin,8,membind,7,2714,0.024539,10.364451,299931844332,439922435778,15328515,18179
0-0_N432105.bin,8,membind,8,2714,0.024472,10.367748,300038526040,439917000191,14859465,16892
0-0_N432105.bin,8,membind,9,2714,0.024579,10.340961,299547040468,439921432096,14336743,17537
0-0_N432105.bin,8,membind,10,2714,0.024599,10.354780,299808907218,439916319687,14969318,17523
0-0_N432105.bin,8,membind,11,2714,0.024560,10.352830,299653032468,439915894472,15622524,19291
0-0_N432105.bin,8,membind,12,2714,0.024471,10.378214,300271966603,439917073370,15418592,17934
0-0_N432105.bin,8,membind,13,2714,0.024495,10.374505,300169891436,439914402521,16685165,21195
0-0_N432105.bin,8,membind,14,2714,0.024454,10.378155,300227313863,439911455934,17624050,21665
0-0_N432105.bin,8,membind,15,2714,0.024630,10.367215,299858944935,439910550192,18086149,17636
0-0_N432105.bin,8,interleave,1,2680,0.024777,10.126129,292912621024,434401510840,17859439,18571
0-0_N432105.bin,8,interleave,2,2680,0.024580,10.241145,296192916701,434398419552,17963201,16312
0-0_N432105.bin,8,interleave,3,2680,0.024632,10.188594,294677200685,434399158147,18129969,17585
0-0_N432105.bin,8,interleave,4,2680,0.024715,10.232709,295864885915,434401835022,18289033,21763
0-0_N432105.bin,8,interleave,5,2680,0.024562,10.178198,294170009707,434401974491,18599143,18102
0-0_N432105.bin,8,interleave,6,2680,0.024645,10.242846,295842856136,434401650044,19232898,19086
0-0_N432105.bin,8,interleave,7,2680,0.024864,10.203044,294553113870,434402905795,19440907,16136
0-0_N432105.bin,8,interleave,8,2680,0.024750,10.242098,295447922498,434407688243,19583990,19143
0-0_N432105.bin,8,interleave,9,2680,0.024688,10.187645,293900864343,434406317348,19468417,19079
0-0_N432105.bin,8,interleave,10,2680,0.024637,10.231935,295142780738,434405734777,19501146,17433
0-0_N432105.bin,8,interleave,11,2680,0.024612,10.212352,294561251114,434406895755,19499469,16051
0-0_N432105.bin,8,interleave,12,2680,0.024617,10.245421,295492494172,434408036349,19465671,15576
0-0_N432105.bin,8,interleave,13,2680,0.024600,10.184277,293792816046,434407162392,19618909,17568
0-0_N432105.bin,8,interleave,14,2680,0.024665,10.230513,295097281162,434409275461,19466741,17038
0-0_N432105.bin,8,interleave,15,2680,0.024597,10.133541,292334382216,434408996621,19281764,15688
0-0_N432105.bin,24,membind,1,12503,0.024563,8.355930,719892800803,2028933543219,98864605,89407
0-0_N432105.bin,24,membind,2,12503,0.042598,8.296037,714714103852,2028743403786,98818894,96880
0-0_N432105.bin,24,membind,3,12503,0.043353,8.379721,722096524597,2029121310691,99036684,75974
0-0_N432105.bin,24,membind,4,12503,0.042792,8.340223,718655105061,2028875360145,99854180,119969
0-0_N432105.bin,24,membind,5,12503,0.042509,8.359788,720422289603,2028938213100,99173906,108870
0-0_N432105.bin,24,membind,6,12503,0.042981,8.261021,711529848336,2028470426035,97879968,75937
0-0_N432105.bin,24,membind,7,12503,0.041742,8.306705,715567025256,2028558758887,98430111,74394
0-0_N432105.bin,24,membind,8,12503,0.042435,8.275560,713003717220,2028611091615,98540511,95882
0-0_N432105.bin,24,membind,9,12503,0.041141,8.325173,717389111438,2028797252214,97981663,94938
0-0_N432105.bin,24,membind,10,12503,0.042433,8.316693,716508057176,2028680680559,99012951,94754
0-0_N432105.bin,24,membind,11,12503,0.042112,8.313628,716393193465,2028729017186,97932371,85466
0-0_N432105.bin,24,membind,12,12503,0.042598,8.336004,718296216575,2028761367994,97492844,98617
0-0_N432105.bin,24,membind,13,12503,0.040955,8.398941,723627169728,2028638246045,98020306,86124
0-0_N432105.bin,24,membind,14,12503,0.042140,8.313993,716468852977,2028674745033,98101561,75987
0-0_N432105.bin,24,membind,15,12503,0.042802,8.371773,721530450535,2029048998628,98948773,99298
0-0_N432105.bin,24,interleave,1,12489,0.033148,8.400384,724134952497,2026906130950,97171331,76482
0-0_N432105.bin,24,interleave,2,12489,0.042813,8.402956,724362041943,2026909968446,97003934,85670
0-0_N432105.bin,24,interleave,3,12489,0.042078,8.400495,724190158789,2027003384299,97038361,90108
0-0_N432105.bin,24,interleave,4,12489,0.041675,8.323065,717199682562,2026607336173,97769492,89112
0-0_N432105.bin,24,interleave,5,12489,0.041575,8.406757,724573052354,2026973382173,97847372,89235
0-0_N432105.bin,24,interleave,6,12489,0.041819,8.274085,712882996464,2026382633769,97528437,80450
0-0_N432105.bin,24,interleave,7,12489,0.042261,8.342169,718912444581,2026715487255,96607264,80990
0-0_N432105.bin,24,interleave,8,12489,0.041934,8.361936,720732492347,2026728229152,97822956,95040
0-0_N432105.bin,24,interleave,9,12489,0.040289,8.256925,711347889622,2026348828806,96951061,76818
0-0_N432105.bin,24,interleave,10,12489,0.041517,8.328466,717682329305,2026556771545,97633981,85567
0-0_N432105.bin,24,interleave,11,12489,0.041695,8.346861,719453688589,2026793169528,96978330,107365
0-0_N432105.bin,24,interleave,12,12489,0.042585,8.265061,712044095445,2026431927637,98097903,77065
0-0_N432105.bin,24,interleave,13,12489,0.043654,8.315910,716578177842,2026735915279,97620824,87074
0-0_N432105.bin,24,interleave,14,12489,0.042339,8.224476,708477716807,2026206490198,97763460,84065
0-0_N432105.bin,24,interleave,15,12489,0.041584,8.283798,713874063348,2026507494136,97054463,76702
0-0_N432105.bin,48,membind,1,55598,0.032310,9.954932,1737670744444,9018223518354,518261778,120019
0-0_N432105.bin,48,membind,2,55598,0.044927,10.150533,1772028650182,9020799299305,552188008,103414
0-0_N432105.bin,48,membind,3,55598,0.044316,9.956943,1738496149370,9018299050590,553840836,124582
0-0_N432105.bin,48,membind,4,55598,0.044088,10.000483,1746077980477,9018904544628,564124582,103457
0-0_N432105.bin,48,membind,5,55598,0.043192,9.937243,1735967011956,9018110672225,563869465,99745
0-0_N432105.bin,48,membind,6,55598,0.042904,9.983303,1743017825884,9018664445403,545926143,121610
0-0_N432105.bin,48,membind,7,55598,0.044310,10.011088,1747898352791,9018921627004,544523725,154347
0-0_N432105.bin,48,membind,8,55598,0.041998,9.948194,1737312431152,9018165710367,521097534,115667
0-0_N432105.bin,48,membind,9,55598,0.043564,9.961275,1739177304733,9018304532974,549925079,119518
0-0_N432105.bin,48,membind,10,55598,0.043932,9.953070,1738459054526,9018253249096,552115014,159712
0-0_N432105.bin,48,membind,11,55598,0.043865,9.995191,1746176199429,9018882538206,551657062,101977
0-0_N432105.bin,48,membind,12,55598,0.042139,9.976656,1742124196581,9018565197962,576446389,95343
0-0_N432105.bin,48,membind,13,55598,0.043988,9.973437,1741641024449,9018463630750,556579404,138558
0-0_N432105.bin,48,membind,14,55598,0.043622,9.997355,1745760432925,9018830789592,556015065,104619
0-0_N432105.bin,48,membind,15,55598,0.042640,10.002528,1746837628083,9018854833255,545903580,179886
0-0_N432105.bin,48,interleave,1,55248,0.032593,9.941396,1735030130536,8962086743711,550002657,123332
0-0_N432105.bin,48,interleave,2,55248,0.042992,9.905763,1729362426900,8961646573640,546029859,135505
0-0_N432105.bin,48,interleave,3,55248,0.043010,9.884453,1725775155884,8961402236591,552506595,138746
0-0_N432105.bin,48,interleave,4,55248,0.042495,9.884361,1724976159548,8961311154319,552554019,120964
0-0_N432105.bin,48,interleave,5,55248,0.042497,9.905683,1728242070479,8961576791563,552527125,105088
0-0_N432105.bin,48,interleave,6,55248,0.043980,9.919058,1731236892972,8961793385169,555627098,112246
0-0_N432105.bin,48,interleave,7,55248,0.042487,9.900973,1728319284170,8961593178570,540482755,131277
0-0_N432105.bin,48,interleave,8,55248,0.042930,9.902251,1728770404663,8961631056021,551178271,146978
0-0_N432105.bin,48,interleave,9,55248,0.042058,9.896656,1727990215516,8961595003859,554756822,111027
0-0_N432105.bin,48,interleave,10,55248,0.043352,9.900486,1729206142313,8961647071810,547595991,127030
0-0_N432105.bin,48,interleave,11,55248,0.042794,10.068519,1757254449589,8963800905088,532459069,134490
0-0_N432105.bin,48,interleave,12,55248,0.042235,9.916990,1730795254169,8961751813286,549200588,124963
0-0_N432105.bin,48,interleave,13,55248,0.043045,10.090985,1762578898915,8964149398804,554814948,128067
0-0_N432105.bin,48,interleave,14,55248,0.043267,9.908691,1729991488323,8961759126590,548049374,108909
0-0_N432105.bin,48,interleave,15,55248,0.043192,9.912389,1731055308754,8961804479999,548513721,130751
0-0_N8642110.bin,1,membind,1,61,0.482649,9.900634,36016229223,197688379405,4085490,201852
0-0_N8642110.bin,1,membind,2,61,0.465823,9.902710,36018118186,197688379427,3324771,199765
0-0_N8642110.bin,1,membind,3,61,0.466204,9.900320,36017592468,197688379408,3425635,201480
0-0_N8642110.bin,1,membind,4,61,0.464812,9.898660,36011042001,197688379413,4347750,200991
0-0_N8642110.bin,1,membind,5,61,0.465537,9.895756,36002915739,197688379386,4280905,200584
0-0_N8642110.bin,1,membind,6,61,0.464553,9.898864,36014078876,197688379402,4262913,200022
0-0_N8642110.bin,1,membind,7,61,0.465498,9.899192,36010679607,197688379394,4042819,203478
0-0_N8642110.bin,1,membind,8,61,0.465726,9.897050,36008043831,197688379398,4168678,201328
0-0_N8642110.bin,1,membind,9,61,0.465438,9.899808,36003770864,197688379406,3848667,200878
0-0_N8642110.bin,1,membind,10,61,0.464958,9.902340,36013314754,197688379418,4209389,200076
0-0_N8642110.bin,1,membind,11,61,0.465213,9.898657,36012775289,197688379399,4347139,200481
0-0_N8642110.bin,1,membind,12,61,0.466111,9.898064,36006286855,197688379391,4159641,199711
0-0_N8642110.bin,1,membind,13,61,0.465994,9.898449,36009066661,197688379395,4201711,200379
0-0_N8642110.bin,1,membind,14,61,0.466190,9.898295,36010251067,197688379412,4100372,200935
0-0_N8642110.bin,1,membind,15,61,0.465788,9.898524,36005776018,197688379402,4086653,201845
0-0_N8642110.bin,1,interleave,1,61,0.468495,9.899732,36014110524,197688379440,4701177,204417
0-0_N8642110.bin,1,interleave,2,61,0.467438,9.901492,36021281606,197688379435,4113266,204987
0-0_N8642110.bin,1,interleave,3,61,0.466980,9.902434,36021350266,197688379447,4329812,205508
0-0_N8642110.bin,1,interleave,4,61,0.466932,9.901272,36022263716,197688379431,4257970,204647
0-0_N8642110.bin,1,interleave,5,61,0.467333,9.899030,36013106160,197688379436,4246389,203876
0-0_N8642110.bin,1,interleave,6,61,0.466001,9.902716,36024138911,197688379453,4167975,206317
0-0_N8642110.bin,1,interleave,7,61,0.466310,9.901582,36022219673,197688379436,4275324,203103
0-0_N8642110.bin,1,interleave,8,61,0.465251,9.906197,36027561399,197688379439,4101380,204584
0-0_N8642110.bin,1,interleave,9,61,0.467804,9.903913,36019557576,197688379433,4210059,204844
0-0_N8642110.bin,1,interleave,10,61,0.466673,9.901610,36021002246,197688379430,4196776,206245
0-0_N8642110.bin,1,interleave,11,61,0.465891,9.902558,36022480988,197688379433,4185799,205574
0-0_N8642110.bin,1,interleave,12,61,0.466599,9.902067,36025025372,197688379435,4434432,206320
0-0_N8642110.bin,1,interleave,13,61,0.467754,9.900488,36018821960,197688379429,4189843,204448
0-0_N8642110.bin,1,interleave,14,61,0.466783,9.901299,36022795429,197688379424,4310856,205958
0-0_N8642110.bin,1,interleave,15,61,0.468413,9.904353,36023089986,197688379436,4009242,206351
0-0_N8642110.bin,8,membind,1,119,0.464378,10.277354,295801210241,385799693780,17131415,24834
0-0_N8642110.bin,8,membind,2,119,0.464790,10.266225,295492418779,385775142273,16956289,23219
0-0_N8642110.bin,8,membind,3,119,0.466155,10.271208,295647365067,385798031237,17126224,22799
0-0_N8642110.bin,8,membind,4,119,0.465092,10.268203,295544667898,385784522977,17065897,20648
0-0_N8642110.bin,8,membind,5,119,0.466995,10.268052,295541691172,385780609677,17071695,20371
0-0_N8642110.bin,8,membind,6,119,0.465813,10.263420,295395720952,385775563509,16970849,22567
0-0_N8642110.bin,8,membind,7,119,0.467156,10.260658,295354879840,385785672318,17140506,22179
0-0_N8642110.bin,8,membind,8,119,0.465965,10.260786,295362128254,385799512802,17048548,22080
0-0_N8642110.bin,8,membind,9,119,0.465988,10.262505,295388749531,385783573304,17075164,23370
0-0_N8642110.bin,8,membind,10,119,0.466174,10.266012,295485686047,385775462753,17098896,21385
0-0_N8642110.bin,8,membind,11,119,0.465127,10.267089,295494319450,385778911975,17041499,20991
0-0_N8642110.bin,8,membind,12,119,0.466986,10.272683,295652530436,385794169068,17107535,24134
0-0_N8642110.bin,8,membind,13,119,0.466917,10.267825,295532032801,385782944533,17057801,23309
0-0_N8642110.bin,8,membind,14,119,0.465976,10.271078,295662316395,385779515513,17062237,21971
0-0_N8642110.bin,8,membind,15,119,0.464215,10.270654,295612162887,385779710353,17081724,22240
0-0_N8642110.bin,8,interleave,1,119,0.467258,10.277396,295868068872,385809695010,17097367,21762
0-0_N8642110.bin,8,interleave,2,119,0.467593,10.272276,295676143771,385793452804,17102083,20844
0-0_N8642110.bin,8,interleave,3,119,0.466448,10.270731,295611563827,385798029705,16992074,22332
0-0_N8642110.bin,8,interleave,4,119,0.467322,10.269679,295605493212,385785094889,16960746,22965
0-0_N8642110.bin,8,interleave,5,119,0.466790,10.270273,295628707706,385802801624,17005916,22397
0-0_N8642110.bin,8,interleave,6,119,0.467106,10.272256,295674339208,385806532780,17191004,24736
0-0_N8642110.bin,8,interleave,7,119,0.466048,10.262489,295373467151,385782963151,16899147,21606
0-0_N8642110.bin,8,interleave,8,119,0.468269,10.269763,295608787544,385798547050,17047037,21506
0-0_N8642110.bin,8,interleave,9,119,0.465358,10.266755,295491422469,385794161314,16955858,22787
0-0_N8642110.bin,8,interleave,10,119,0.468008,10.268696,295592844852,385804669303,17084153,21541
0-0_N8642110.bin,8,interleave,11,119,0.466250,10.268168,295594275393,385804050042,16952933,19375
0-0_N8642110.bin,8,interleave,12,119,0.467969,10.270581,295647429775,385805487957,17130623,21159
0-0_N8642110.bin,8,interleave,13,119,0.467048,10.271049,295618651666,385792699267,16935378,24221
0-0_N8642110.bin,8,interleave,14,119,0.468847,10.272954,295702118553,385797239974,17088032,23560
0-0_N8642110.bin,8,interleave,15,119,0.467996,10.271391,295682289086,385791561439,16984902,20594
0-0_N8642110.bin,24,membind,1,276,0.465040,8.021171,692248341392,896207121812,39359855,30156
0-0_N8642110.bin,24,membind,2,276,0.470478,8.025323,692686431637,896234339985,39422973,36962
0-0_N8642110.bin,24,membind,3,276,0.470806,8.025440,692601595219,896231745878,39430759,31112
0-0_N8642110.bin,24,membind,4,276,0.469785,8.027422,692780702303,896243781327,39572619,35912
0-0_N8642110.bin,24,membind,5,276,0.469004,8.018544,692223998717,896186102504,39470496,29664
0-0_N8642110.bin,24,membind,6,276,0.470891,8.019602,692163236865,896199845630,39341826,32272
0-0_N8642110.bin,24,membind,7,276,0.469886,8.017454,692028410754,896188345346,39351248,33428
0-0_N8642110.bin,24,membind,8,276,0.469518,8.018056,692066968604,896199171058,39402522,36222
0-0_N8642110.bin,24,membind,9,276,0.469659,8.014956,691816953139,896173377479,39391769,35469
0-0_N8642110.bin,24,membind,10,276,0.468473,8.019967,692260080703,896200525304,39428305,34566
0-0_N8642110.bin,24,membind,11,276,0.469931,8.014916,691874217465,896173039778,39442405,31070
0-0_N8642110.bin,24,membind,12,276,0.470090,8.014495,691913996342,896178890081,39338301,37838
0-0_N8642110.bin,24,membind,13,276,0.470162,8.011861,691600679600,896159232610,39625858,33839
0-0_N8642110.bin,24,membind,14,276,0.469235,8.012093,691615280766,896167755274,39331438,33653
0-0_N8642110.bin,24,membind,15,276,0.469373,8.012349,691691218685,896165836637,39525090,31083
0-0_N8642110.bin,24,interleave,1,276,0.467575,8.009555,691427280107,896155505719,39526963,32313
0-0_N8642110.bin,24,interleave,2,276,0.469582,8.012736,691693022224,896181166723,39309478,32753
0-0_N8642110.bin,24,interleave,3,276,0.469784,8.008676,691460086026,896163225872,39472896,31004
0-0_N8642110.bin,24,interleave,4,276,0.469864,8.012566,691874958291,896179254228,39558171,35511
0-0_N8642110.bin,24,interleave,5,276,0.470131,8.018205,692268748452,896212347704,39603409,32462
0-0_N8642110.bin,24,interleave,6,276,0.471487,8.019256,692490230912,896201282769,39520646,30701
0-0_N8642110.bin,24,interleave,7,276,0.470116,8.021716,692612352615,896214282046,39423018,31992
0-0_N8642110.bin,24,interleave,8,276,0.471088,8.026229,693121398187,896232286361,39601752,31085
