Matrix,Cores,Process_NUMA_Policy,Run,Iterations,IO_Time,SpMV_Time,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
0-0_N28807.bin,8,membind,11,147922,0.002908,9.995119,291134067148,1598697359002,324951182,421631
0-0_N28807.bin,8,membind,12,147922,0.002864,10.014307,291796614993,1598751628270,313140352,236472
0-0_N28807.bin,8,membind,13,147922,0.002868,9.989756,291019951355,1598698308313,314796339,305691
0-0_N28807.bin,8,membind,14,147922,0.002865,10.042550,292612738564,1598783400006,312375221,437004
0-0_N28807.bin,8,membind,15,147922,0.002855,10.022910,291993168966,1598747027256,321686410,249403
0-0_N28807.bin,8,interleave,1,147867,0.003059,9.985643,290905969900,1598103928501,323553258,373543
0-0_N28807.bin,8,interleave,2,147867,0.002938,9.995137,291200657394,1598124456796,332985174,233664
0-0_N28807.bin,8,interleave,3,147867,0.002930,9.985833,290964359396,1598105747485,319593341,227206
0-0_N28807.bin,8,interleave,4,147867,0.002921,9.985018,290900184559,1598101020087,330135136,245572
0-0_N28807.bin,8,interleave,5,147867,0.002936,10.004089,291472723913,1598139134666,320306309,239548
0-0_N28807.bin,8,interleave,6,147867,0.002942,10.012157,291712669511,1598145436693,309033228,246490
0-0_N28807.bin,8,interleave,7,147867,0.002938,10.044203,292595316983,1598220046150,318752081,365867
0-0_N28807.bin,8,interleave,8,147867,0.002941,9.985335,290883734343,1598100188719,315530684,249873
0-0_N28807.bin,8,interleave,9,147867,0.002912,10.013658,291757506199,1598146647102,331529200,389438
0-0_N28807.bin,8,interleave,10,147867,0.002908,9.991620,291076418078,1598117054933,325271006,238591
0-0_N28807.bin,8,interleave,11,147867,0.002924,9.980151,290788688184,1598088001552,311468117,232174
0-0_N28807.bin,8,interleave,12,147867,0.002965,10.123928,294875727949,1598324119355,307153766,229210
0-0_N28807.bin,8,interleave,13,147867,0.002942,10.020850,291915983293,1598139357896,326828604,242304
0-0_N28807.bin,8,interleave,14,147867,0.002900,9.991872,291092770896,1598110732567,320224421,378640
0-0_N28807.bin,8,interleave,15,147867,0.002924,9.988112,291026633965,1598103737632,292629335,290594
0-0_N28807.bin,24,membind,1,361235,0.003012,10.227727,898680045412,3917512322308,260383016,25257
0-0_N28807.bin,24,membind,2,361235,0.002977,10.214192,897549490436,3917426755129,234385033,24539
0-0_N28807.bin,24,membind,3,361235,0.003030,10.222340,898355296739,3917532348728,237834920,41231
0-0_N28807.bin,24,membind,4,361235,0.002982,10.220775,898175887550,3917504580086,248669988,32307
0-0_N28807.bin,24,membind,5,361235,0.003053,10.234371,899012507860,3917492732506,278144202,20149
0-0_N28807.bin,24,membind,6,361235,0.002993,10.205458,896837117830,3917451594334,225581662,32296
0-0_N28807.bin,24,membind,7,361235,0.003076,10.213269,897984726499,3917480741632,225788414,20428
0-0_N28807.bin,24,membind,8,361235,0.002964,10.196995,896254133769,3917301788200,260500148,27088
0-0_N28807.bin,24,membind,9,361235,0.003005,10.223173,898426369314,3917525184443,271941628,27844
0-0_N28807.bin,24,membind,10,361235,0.002988,10.223172,898547472407,3917533976934,225216027,385939
0-0_N28807.bin,24,membind,11,361235,0.003061,10.211677,897419661445,3917454140306,252413558,25144
0-0_N28807.bin,24,membind,12,361235,0.003032,10.225633,898607229169,3917500354224,281558384,27568
0-0_N28807.bin,24,membind,13,361235,0.003054,10.222394,898465522482,3917558309138,232674307,26084
0-0_N28807.bin,24,membind,14,361235,0.002990,10.195710,896093564287,3917334731138,248649279,28381
0-0_N28807.bin,24,membind,15,361235,0.003004,10.177868,894615617753,3917265196667,237514479,28126
0-0_N28807.bin,24,interleave,1,361617,0.003167,10.223969,898472780446,3921631729696,260905583,25097
0-0_N28807.bin,24,interleave,2,361617,0.003048,10.233038,899371421913,3921689709103,230738296,45844
0-0_N28807.bin,24,interleave,3,361617,0.003183,10.226461,899025313416,3921687211808,247026371,25633
0-0_N28807.bin,24,interleave,4,361617,0.003080,10.238492,900002008158,3921720831732,262853755,28787
0-0_N28807.bin,24,interleave,5,361617,0.003076,10.199177,896338641277,3921459294572,236973761,27274
0-0_N28807.bin,24,interleave,6,361617,0.003068,10.233019,899307729521,3921702232734,258144403,25128
0-0_N28807.bin,24,interleave,7,361617,0.003085,10.237208,899497708713,3921700749121,273966412,26150
0-0_N28807.bin,24,interleave,8,361617,0.003062,10.242093,900148629869,3921737851238,249403436,24477
0-0_N28807.bin,24,interleave,9,361617,0.003067,10.223943,898604189396,3921652073903,229147528,24977
0-0_N28807.bin,24,interleave,10,361617,0.003084,10.220965,898230946288,3921642424915,251328890,24153
0-0_N28807.bin,24,interleave,11,361617,0.003105,10.231064,899252775106,3921714119214,257708710,27012
0-0_N28807.bin,24,interleave,12,361617,0.003057,10.204009,896788953725,3921470032779,274616949,27502
0-0_N28807.bin,24,interleave,13,361617,0.003077,10.238885,899750490246,3921681847414,286342442,45225
0-0_N28807.bin,24,interleave,14,361617,0.003150,10.232904,899242394622,3921700053512,250495784,24756
0-0_N28807.bin,24,interleave,15,361617,0.003102,10.244817,900297870931,3921758408532,261269251,25602
0-0_N28807.bin,48,membind,1,447846,0.003000,10.608978,1864758381402,4907704665572,516127646,487153
0-0_N28807.bin,48,membind,2,447846,0.003002,10.589335,1861156055863,4907482831328,515613995,41310
0-0_N28807.bin,48,membind,3,447846,0.002962,10.614280,1865536174008,4907804323365,515792821,44243
0-0_N28807.bin,48,membind,4,447846,0.002995,10.621138,1866874664498,4907855419813,516010935,48402
0-0_N28807.bin,48,membind,5,447846,0.002980,10.589928,1861660745178,4907477572017,516536290,50770
0-0_N28807.bin,48,membind,6,447846,0.003033,10.684577,1877852792424,4908687789127,514380187,40007
0-0_N28807.bin,48,membind,7,447846,0.003010,10.596131,1862163513634,4907572343860,514688250,60141
0-0_N28807.bin,48,membind,8,447846,0.003038,10.585469,1860246130414,4907330625076,516827210,40364
0-0_N28807.bin,48,membind,9,447846,0.003053,10.602477,1863723229130,4907661675726,514843773,480581
0-0_N28807.bin,48,membind,10,447846,0.003041,10.614065,1865370030723,4907809129887,515367204,52090
0-0_N28807.bin,48,membind,11,447846,0.003015,10.603347,1863813016254,4907649821164,516964239,40850
0-0_N28807.bin,48,membind,12,447846,0.003054,10.566657,1858310760350,4907258937004,515434539,39918
0-0_N28807.bin,48,membind,13,447846,0.003016,10.600584,1863448374617,4907659671711,513425138,40074
0-0_N28807.bin,48,membind,14,447846,0.003007,10.578778,1859264833549,4907262388263,513798529,38236
0-0_N28807.bin,48,membind,15,447846,0.002994,10.671398,1875447444520,4908579332539,513592812,36611
0-0_N28807.bin,48,interleave,1,449805,0.003100,10.596563,1862397473212,4928252379154,516092374,55030
0-0_N28807.bin,48,interleave,2,449805,0.003045,10.645359,1871157479317,4928974711095,516953346,37715
0-0_N28807.bin,48,interleave,3,449805,0.003126,10.676364,1876701920072,4929487456872,514825756,44489
0-0_N28807.bin,48,interleave,4,449805,0.003046,10.644885,1871059387192,4928903802630,516670291,36048
0-0_N28807.bin,48,interleave,5,449805,0.003366,10.645941,1871283285044,4929007305518,514686333,54531
0-0_N28807.bin,48,interleave,6,449805,0.003060,10.636175,1869088211692,4928868211238,518458908,44571
0-0_N28807.bin,48,interleave,7,449805,0.003079,10.351026,1818939030441,4925153158210,520334457,36240
0-0_N28807.bin,48,interleave,8,449805,0.003211,10.639768,1869415377748,4928957291838,516131000,32230
0-0_N28807.bin,48,interleave,9,449805,0.003042,10.658263,1873246387920,4929140082377,517274986,38864
0-0_N28807.bin,48,interleave,10,449805,0.003121,10.425892,1833065757569,4926154156998,514188874,37598
0-0_N28807.bin,48,interleave,11,449805,0.003316,10.663552,1874134458274,4929305301273,515217814,37912
0-0_N28807.bin,48,interleave,12,449805,0.003085,10.648987,1871549556861,4928991818654,517924072,42755
0-0_N28807.bin,48,interleave,13,449805,0.003067,10.238051,1799271084740,4923594654859,524110201,54013
0-0_N28807.bin,48,interleave,14,449805,0.003108,10.281131,1806911051466,4924188688053,526108625,37290
0-0_N28807.bin,48,interleave,15,449805,0.003074,10.666803,1874755606612,4929303290083,518353779,41088
0-0_N432105.bin,1,membind,1,1233,0.030490,10.049686,36495771417,199796242046,4883712,200963
0-0_N432105.bin,1,membind,2,1233,0.025655,10.047949,36495709801,199796242000,5600028,213865
0-0_N432105.bin,1,membind,3,1233,0.025774,10.051113,36490121570,199796242014,5792619,181391
0-0_N432105.bin,1,membind,4,1233,0.026158,10.052373,36510570289,199796242119,5547340,199361
0-0_N432105.bin,1,membind,5,1233,0.025516,10.055597,36520305382,199796242081,5039131,12949
0-0_N432105.bin,1,membind,6,1233,0.025516,10.053303,36509468480,199796242074,5480143,17845
0-0_N432105.bin,1,membind,7,1233,0.025599,10.054205,36513987611,199796242067,5090151,21884
0-0_N432105.bin,1,membind,8,1233,0.025515,10.058629,36526965630,199796242001,5439949,24130
0-0_N432105.bin,1,membind,9,1233,0.025484,10.056763,36523672684,199796242086,5469551,27291
0-0_N432105.bin,1,membind,10,1233,0.025669,10.054480,36513097624,199796242031,4972271,30417
0-0_N432105.bin,1,membind,11,1233,0.025490,10.059801,36534244655,199796242076,5664075,37689
0-0_N432105.bin,1,membind,12,1233,0.025508,10.055550,36517174679,199796242035,4823954,36418
0-0_N432105.bin,1,membind,13,1233,0.025513,10.055161,36513286119,199796242006,4929072,39861
0-0_N432105.bin,1,membind,14,1233,0.025569,10.055538,36517364989,199796241998,4575877,44131
0-0_N432105.bin,1,membind,15,1233,0.025552,10.055158,36515944368,199796241968,5365489,48054
0-0_N432105.bin,1,interleave,1,1233,0.025828,10.054713,36509136194,199796242017,5267026,57772
0-0_N432105.bin,1,interleave,2,1233,0.025331,10.056938,36526753267,199796242033,5725410,63697
0-0_N432105.bin,1,interleave,3,1233,0.025508,10.047417,36486071359,199796242003,5533937,64581
0-0_N432105.bin,1,interleave,4,1233,0.025473,10.056471,36522297484,199796242027,5508978,64996
0-0_N432105.bin,1,interleave,5,1233,0.025519,10.050712,36503905449,199796242059,5115494,73354
0-0_N432105.bin,1,interleave,6,1233,0.025554,10.056406,36521432411,199796242042,6476359,73263
0-0_N432105.bin,1,interleave,7,1233,0.025566,10.048684,36495915713,199796241982,5445232,75518
0-0_N432105.bin,1,interleave,8,1233,0.025482,10.053489,36510413149,199796242025,5683123,86624
0-0_N432105.bin,1,interleave,9,1233,0.025452,10.052776,36510877466,199796242033,6210983,88201
0-0_N432105.bin,1,interleave,10,1233,0.025550,10.052455,36497069426,199796241989,5580010,87766
0-0_N432105.bin,1,interleave,11,1233,0.025532,10.056033,36510271608,199796242048,5371474,87985
0-0_N432105.bin,1,interleave,12,1233,0.025548,10.053310,36508968209,199796242027,6066332,97901
0-0_N432105.bin,1,interleave,13,1233,0.025470,10.053508,36509012085,199796242055,5917900,94148
0-0_N432105.bin,1,interleave,14,1233,0.025499,10.051288,36503426197,199796242065,5443732,89709
0-0_N432105.bin,1,interleave,15,1233,0.025475,10.051015,36502507519,199796242069,6141163,91859
0-0_N432105.bin,8,membind,1,2714,0.025513,10.366419,298976286216,439925489792,20102440,15035
0-0_N432105.bin,8,membind,2,2714,0.025541,10.330553,297983473888,439930608404,20187316,20768
0-0_N432105.bin,8,membind,3,2714,0.025468,10.316204,297561280924,439925059439,20034048,13357
0-0_N432105.bin,8,membind,4,2714,0.025362,10.376403,299292488718,439925978534,20149992,14653
0-0_N432105.bin,8,membind,5,2714,0.025582,10.312544,297433558226,439930660769,20147326,15027
0-0_N432105.bin,8,membind,6,2714,0.025312,10.373871,299216406431,439926972943,20180197,16398
0-0_N432105.bin,8,membind,7,2714,0.025693,10.365070,298989889385,439924034246,20319087,15188
0-0_N432105.bin,8,membind,8,2714,0.025514,10.366806,299059093240,439929020882,20671467,18716
0-0_N432105.bin,8,membind,9,2714,0.025518,10.263133,296079489907,439927917812,20127254,18420
0-0_N432105.bin,8,membind,10,2714,0.025438,10.377400,299319227710,439927980778,20305420,13286
0-0_N432105.bin,8,membind,11,2714,0.025463,10.338706,298198243705,439930597521,20267702,17953
0-0_N432105.bin,8,membind,12,2714,0.025437,10.351087,298579870154,439926220595,20217672,16231
0-0_N432105.bin,8,membind,13,2714,0.025571,10.357996,298767952119,439925204114,20156485,17345
0-0_N432105.bin,8,membind,14,2714,0.025512,10.357137,298744677135,439928744466,20023276,13335
0-0_N432105.bin,8,membind,15,2714,0.025523,10.336577,298124937100,439927673290,20236333,15701
0-0_N432105.bin,8,interleave,1,2680,0.025696,10.206827,294319699176,434417915533,19470748,13172
0-0_N432105.bin,8,interleave,2,2680,0.025858,10.275057,296292941308,434414778782,19644714,13173
0-0_N432105.bin,8,interleave,3,2680,0.025458,10.234592,295139081223,434417747085,19594950,14528
0-0_N432105.bin,8,interleave,4,2680,0.025427,10.283273,296533068228,434413927045,19628221,14489
0-0_N432105.bin,8,interleave,5,2680,0.025451,10.246359,295482549604,434416751129,19740026,13445
0-0_N432105.bin,8,interleave,6,2680,0.025409,10.282695,296500857912,434417307548,19659578,13215
0-0_N432105.bin,8,interleave,7,2680,0.025505,10.231257,295016498509,434416726093,19478234,13032
0-0_N432105.bin,8,interleave,8,2680,0.025291,10.276825,296351660403,434412448750,19710759,13095
0-0_N432105.bin,8,interleave,9,2680,0.025605,10.225933,294873509771,434420483737,19721619,15995
0-0_N432105.bin,8,interleave,10,2680,0.025348,10.278137,296399403179,434412745350,19758324,14399
0-0_N432105.bin,8,interleave,11,2680,0.025460,10.243636,295405112174,434416177730,19574022,14576
0-0_N432105.bin,8,interleave,12,2680,0.025513,10.279613,296426392795,434415369926,19612768,14797
0-0_N432105.bin,8,interleave,13,2680,0.025410,10.241774,295349302734,434416080604,19591745,14445
0-0_N432105.bin,8,interleave,14,2680,0.025419,10.277897,296390715148,434411767587,19664788,15206
0-0_N432105.bin,8,interleave,15,2680,0.025708,10.219943,294712158818,434422253529,19625266,14773
0-0_N432105.bin,24,membind,1,12503,0.025585,10.605008,919852534321,2030400634556,107768554,64131
0-0_N432105.bin,24,membind,2,12503,0.045969,10.493785,910106649671,2030016682014,106557276,65499
0-0_N432105.bin,24,membind,3,12503,0.044410,10.544599,914629609225,2030123694924,107269700,67991
0-0_N432105.bin,24,membind,4,12503,0.046228,10.505802,911230378205,2030079990045,107769059,91783
0-0_N432105.bin,24,membind,5,12503,0.045246,10.590818,918587119929,2030279655729,107989664,69336
0-0_N432105.bin,24,membind,6,12503,0.046553,10.532874,913459945717,2030161686964,107879376,79481
0-0_N432105.bin,24,membind,7,12503,0.044300,10.587212,918207955440,2030166526663,108390383,69553
0-0_N432105.bin,24,membind,8,12503,0.043953,10.463216,907447820365,2029811269581,108124587,85476
0-0_N432105.bin,24,membind,9,12503,0.043336,10.545154,914719601351,2030242304752,107320168,71045
0-0_N432105.bin,24,membind,10,12503,0.046276,10.498228,910463348526,2029838414170,108401564,77680
0-0_N432105.bin,24,membind,11,12503,0.046781,10.579419,917606009508,2030305422010,107568260,80502
0-0_N432105.bin,24,membind,12,12503,0.046038,10.528186,913106825332,2030130104664,107247573,69912
0-0_N432105.bin,24,membind,13,12503,0.045247,10.596327,919096681273,2030321620366,108388101,87055
0-0_N432105.bin,24,membind,14,12503,0.046323,10.503891,911001893785,2030160761779,107848320,81272
0-0_N432105.bin,24,membind,15,12503,0.045233,10.625049,921666012943,2030429897150,106882083,59852
0-0_N432105.bin,24,interleave,1,12489,0.033846,10.506091,911067228223,2027864318844,108720298,69599
0-0_N432105.bin,24,interleave,2,12489,0.043857,10.532820,913496334339,2028172939558,107781654,68771
0-0_N432105.bin,24,interleave,3,12489,0.044808,10.531352,913318297770,2028055818612,107060367,83884
0-0_N432105.bin,24,interleave,4,12489,0.044985,10.532956,913517094982,2028094380431,106757691,68982
0-0_N432105.bin,24,interleave,5,12489,0.044612,10.497044,910426918716,2027905799332,107965820,77876
0-0_N432105.bin,24,interleave,6,12489,0.042697,10.547388,914914772364,2028209302808,106866813,76630
0-0_N432105.bin,24,interleave,7,12489,0.043115,10.555106,915376505160,2028028248851,108561424,69164
0-0_N432105.bin,24,interleave,8,12489,0.043432,10.537197,913872628384,2028151341311,107878248,56890
0-0_N432105.bin,24,interleave,9,12489,0.044994,10.554247,915307778595,2028090172090,108557627,68472
0-0_N432105.bin,24,interleave,10,12489,0.044732,10.533527,913421401779,2028150303650,108445181,68403
0-0_N432105.bin,24,interleave,11,12489,0.043082,10.513681,911996649592,2027962567402,107846293,68015
0-0_N432105.bin,24,interleave,12,12489,0.043279,10.544214,914588909001,2028225168794,107365683,79705
0-0_N432105.bin,24,interleave,13,12489,0.043384,10.523424,912733170774,2028009592852,109244806,81895
0-0_N432105.bin,24,interleave,14,12489,0.044199,10.505662,911242464660,2028061659118,107315825,59749
0-0_N432105.bin,24,interleave,15,12489,0.045785,10.518090,912339534645,2027987221048,107158147,69079
0-0_N432105.bin,48,membind,1,55598,0.034694,9.995663,1745829788308,9018847199713,569663688,139617
0-0_N432105.bin,48,membind,2,55598,0.049375,9.973124,1742665621041,9018598705290,526662818,112430
0-0_N432105.bin,48,membind,3,55598,0.048717,9.982998,1743633477076,9018671251845,560774327,194647
0-0_N432105.bin,48,membind,4,55598,0.048965,10.038327,1753262457343,9019403638057,511395827,133092
0-0_N432105.bin,48,membind,5,55598,0.049157,10.280625,1795943405369,9022633943637,526913347,190846
0-0_N432105.bin,48,membind,6,55598,0.048804,9.987439,1744448955658,9018730778320,556724049,149917
0-0_N432105.bin,48,membind,7,55598,0.047639,9.979078,1743193330698,9018666340282,529087909,135357
0-0_N432105.bin,48,membind,8,55598,0.048710,9.980066,1743197555419,9018619749718,526407820,152467
0-0_N432105.bin,48,membind,9,55598,0.050525,9.957610,1739043339768,9018344370812,530342754,109930
0-0_N432105.bin,48,membind,10,55598,0.048803,9.984192,1744390333814,9018745581464,527159858,168626
0-0_N432105.bin,48,membind,11,55598,0.049391,10.036649,1753364957971,9019351204432,523504262,137259
0-0_N432105.bin,48,membind,12,55598,0.047781,9.976976,1742915188100,9018586617479,524404995,119017
0-0_N432105.bin,48,membind,13,55598,0.049178,10.275947,1794549037938,9022564450593,532653507,190570
0-0_N432105.bin,48,membind,14,55598,0.048738,10.070916,1758789797710,9019754239250,524576192,112127
0-0_N432105.bin,48,membind,15,55598,0.050978,9.984049,1743909999730,9018615113759,531173390,136893
0-0_N432105.bin,48,interleave,1,55248,0.034895,9.977639,1742361661469,8962596568316,549584490,168536
0-0_N432105.bin,48,interleave,2,55248,0.045464,9.920461,1732799539400,8961877500189,530201073,133268
0-0_N432105.bin,48,interleave,3,55248,0.047211,10.000101,1746595013662,8962893656202,525341069,138426
0-0_N432105.bin,48,interleave,4,55248,0.046510,10.223456,1785060413026,8965891912469,524793357,184401
0-0_N432105.bin,48,interleave,5,55248,0.045559,9.927572,1734053869892,8961972721017,523549221,114004
0-0_N432105.bin,48,interleave,6,55248,0.046794,9.926904,1733828998792,8961955564384,523439487,110623
0-0_N432105.bin,48,interleave,7,55248,0.044945,9.923435,1732683560982,8961904403422,527774880,113843
0-0_N432105.bin,48,interleave,8,55248,0.046519,10.211003,1783968511767,8965787963596,522627516,152595
0-0_N432105.bin,48,interleave,9,55248,0.046808,10.143439,1770982365032,8964755549818,522643970,129470
0-0_N432105.bin,48,interleave,10,55248,0.048323,9.928693,1733738703628,8961972460926,526902224,132452
0-0_N432105.bin,48,interleave,11,55248,0.046288,9.998847,1746008899800,8962916012390,521335831,171630
0-0_N432105.bin,48,interleave,12,55248,0.044912,9.926065,1733445441348,8961994139207,525154185,124222
0-0_N432105.bin,48,interleave,13,55248,0.045826,9.980603,1743321279644,8962660360197,525504479,122342
0-0_N432105.bin,48,interleave,14,55248,0.046310,9.903598,1729629185278,8961687735739,522148943,161253
0-0_N432105.bin,48,interleave,15,55248,0.045387,9.920097,1732939584726,8961899501269,535424817,129216
0-0_N8642110.bin,1,membind,1,61,0.503471,9.973000,36282814550,197688379544,6462752,198344
0-0_N8642110.bin,1,membind,2,61,0.480535,9.972632,36282214123,197688379546,6449314,198088
0-0_N8642110.bin,1,membind,3,61,0.479959,9.974498,36286380684,197688379545,6434403,198767
0-0_N8642110.bin,1,membind,4,61,0.479494,9.972883,36284260087,197688379543,6254466,199274
0-0_N8642110.bin,1,membind,5,61,0.478957,9.972342,36280160207,197688379536,6399243,197272
0-0_N8642110.bin,1,membind,6,61,0.478348,9.971393,36276908072,197688379536,6481828,200285
0-0_N8642110.bin,1,membind,7,61,0.479020,9.971329,36278285017,197688379538,6215171,198509
0-0_N8642110.bin,1,membind,8,61,0.479190,9.975437,36289532563,197688379552,6535115,199377
0-0_N8642110.bin,1,membind,9,61,0.479905,9.972730,36276711341,197688379543,6645887,198079
0-0_N8642110.bin,1,membind,10,61,0.480461,9.971891,36276591039,197688379528,6458832,200110
0-0_N8642110.bin,1,membind,11,61,0.480754,9.974055,36284138216,197688379540,6477464,199183
0-0_N8642110.bin,1,membind,12,61,0.480844,9.971819,36276654797,197688379517,5521194,198987
0-0_N8642110.bin,1,membind,13,61,0.479076,9.969643,36269951740,197688379528,6362939,199728
0-0_N8642110.bin,1,membind,14,61,0.479637,9.973879,36280360494,197688379532,6359867,197064
0-0_N8642110.bin,1,membind,15,61,0.480377,9.971874,36276109501,197688379534,6397633,197466
0-0_N8642110.bin,1,interleave,1,61,0.475260,9.971549,36277864060,197688379540,6682159,205333
0-0_N8642110.bin,1,interleave,2,61,0.476878,9.977568,36283509441,197688379546,6151845,205176
0-0_N8642110.bin,1,interleave,3,61,0.477402,9.973931,36276488554,197688379546,6370623,205103
0-0_N8642110.bin,1,interleave,4,61,0.475774,9.973168,36285350912,197688379543,6805012,205080
0-0_N8642110.bin,1,interleave,5,61,0.477545,9.972625,36283013432,197688379548,6730297,206288
0-0_N8642110.bin,1,interleave,6,61,0.476610,9.974326,36292029361,197688379549,6518815,203096
0-0_N8642110.bin,1,interleave,7,61,0.476797,9.972237,36281275263,197688379545,6560038,207015
0-0_N8642110.bin,1,interleave,8,61,0.475788,9.972612,36285566940,197688379545,6856726,204166
0-0_N8642110.bin,1,interleave,9,61,0.474497,9.970213,36277216935,197688379548,6746743,205588
0-0_N8642110.bin,1,interleave,10,61,0.477797,9.971590,36281712538,197688379546,6711187,205265
0-0_N8642110.bin,1,interleave,11,61,0.477035,9.969060,36271065111,197688379564,6463796,204413
0-0_N8642110.bin,1,interleave,12,61,0.477186,9.972660,36284421343,197688379555,6824437,205314
0-0_N8642110.bin,1,interleave,13,61,0.475749,9.976873,36276941218,197688379559,6251178,206016
0-0_N8642110.bin,1,interleave,14,61,0.474412,9.972860,36282085666,197688379567,6414261,206585
0-0_N8642110.bin,1,interleave,15,61,0.475191,9.968786,36271232585,197688379557,6548877,204170
0-0_N8642110.bin,8,membind,1,119,0.481598,10.302936,296512045344,385791696395,17370734,23755
0-0_N8642110.bin,8,membind,2,119,0.485821,10.302955,296541614882,385788680507,17440952,23367
0-0_N8642110.bin,8,membind,3,119,0.485814,10.304455,296548157684,385795060712,17325733,22643
0-0_N8642110.bin,8,membind,4,119,0.485905,10.306866,296701489669,385806151373,17337381,21357
0-0_N8642110.bin,8,membind,5,119,0.486708,10.305975,296687598731,385803436791,17313056,23402
0-0_N8642110.bin,8,membind,6,119,0.486312,10.306344,296697251926,385806286415,17263241,21533
0-0_N8642110.bin,8,membind,7,119,0.481580,10.306119,296765044425,385803227618,17476256,21705
0-0_N8642110.bin,8,membind,8,119,0.480996,10.305675,296778309621,385802838989,17307734,26061
0-0_N8642110.bin,8,membind,9,119,0.481118,10.304066,296699069411,385795251982,17403658,19995
0-0_N8642110.bin,8,membind,10,119,0.479132,10.302901,296751119409,385793752616,17287771,21813
0-0_N8642110.bin,8,membind,11,119,0.480169,10.301930,296760812691,385793194628,17382884,22319
0-0_N8642110.bin,8,membind,12,119,0.481431,10.304493,296884458904,385795577871,17375378,21336
0-0_N8642110.bin,8,membind,13,119,0.481233,10.302845,296932672814,385790916914,17564945,24558
0-0_N8642110.bin,8,membind,14,119,0.485656,10.300830,297015200207,385788416614,17279412,22419
0-0_N8642110.bin,8,membind,15,119,0.485841,10.302691,297272237373,385792392285,17189009,21252
0-0_N8642110.bin,8,interleave,1,119,0.477467,10.298134,297239720495,385786319133,16439612,21258
0-0_N8642110.bin,8,interleave,2,119,0.479480,10.301564,297373338525,385793393703,16057333,21659
0-0_N8642110.bin,8,interleave,3,119,0.478759,10.299353,297390657320,385790741256,15665310,22874
0-0_N8642110.bin,8,interleave,4,119,0.480561,10.301746,297464125431,385790358122,15209585,21409
0-0_N8642110.bin,8,interleave,5,119,0.484472,10.301099,297455133535,385792180172,14820947,22731
0-0_N8642110.bin,8,interleave,6,119,0.478969,10.304550,297547696046,385792410609,14529149,23882
0-0_N8642110.bin,8,interleave,7,119,0.485516,10.303145,297545166828,385794390988,14145542,22920
0-0_N8642110.bin,8,interleave,8,119,0.485171,10.306258,297567747961,385797056559,13753329,24636
0-0_N8642110.bin,8,interleave,9,119,0.480693,10.304558,297531559899,385795662870,13361859,22864
0-0_N8642110.bin,8,interleave,10,119,0.482876,10.307045,297637798925,385793748372,13013760,19939
0-0_N8642110.bin,8,interleave,11,119,0.475846,10.307993,297679250232,385796636393,12802687,21141
0-0_N8642110.bin,8,interleave,12,119,0.480432,10.307962,297792287182,385792595351,12392901,20097
0-0_N8642110.bin,8,interleave,13,119,0.477640,10.308078,297856877368,385792874349,11916734,21696
0-0_N8642110.bin,8,interleave,14,119,0.478087,10.310652,297941464798,385796320934,11660885,21673
0-0_N8642110.bin,8,interleave,15,119,0.481734,10.304775,297787639283,385782942874,11160054,23031
0-0_N8642110.bin,24,membind,1,276,0.480490,10.388839,896085452901,896512049696,31688974,28870
0-0_N8642110.bin,24,membind,2,276,0.490818,10.363814,893970661434,896344568935,31411979,32153
0-0_N8642110.bin,24,membind,3,276,0.488988,10.382283,895835269323,896503901693,31993251,31894
0-0_N8642110.bin,24,membind,4,276,0.487445,10.357757,893881403950,896340795836,32437680,28215
0-0_N8642110.bin,24,membind,5,276,0.493229,10.381252,895844522789,896504075744,33481704,29414
0-0_N8642110.bin,24,membind,6,276,0.491986,10.361811,894329068965,896373998917,33831917,33962
0-0_N8642110.bin,24,membind,7,276,0.492738,10.382120,895928324943,896506577003,34601593,34925
0-0_N8642110.bin,24,membind,8,276,0.487402,10.358789,894141344558,896374172620,34469178,30720
0-0_N8642110.bin,24,membind,9,276,0.487486,10.381991,896100238067,896528216310,35170819,33283
0-0_N8642110.bin,24,membind,10,276,0.487737,10.359692,894270222799,896375278940,35307134,32710
0-0_N8642110.bin,24,membind,11,276,0.487731,10.387034,896554666644,896565420455,35329862,33315
0-0_N8642110.bin,24,membind,12,276,0.487710,10.358423,894145034716,896374589780,35202782,33605
0-0_N8642110.bin,24,membind,13,276,0.487359,10.379014,895875478096,896504657520,35669306,33949
0-0_N8642110.bin,24,membind,14,276,0.493432,10.361498,894347718468,896392765915,35310831,33289
0-0_N8642110.bin,24,membind,15,276,0.492291,10.382537,896215450062,896535329651,35621281,36432
0-0_N8642110.bin,24,interleave,1,276,0.488468,10.356592,894026269374,896368142589,35428794,31482
0-0_N8642110.bin,24,interleave,2,276,0.489218,10.356757,894024340371,896373216576,35382646,31519
0-0_N8642110.bin,24,interleave,3,276,0.484239,10.353797,893538356558,896356591455,35412783,34226
0-0_N8642110.bin,24,interleave,4,276,0.485518,10.356132,893883074869,896360486572,34899377,34600
0-0_N8642110.bin,24,interleave,5,276,0.488878,10.359577,893936617478,896390061308,34123195,33102
0-0_N8642110.bin,24,interleave,6,276,0.482642,10.359110,893814012149,896350449981,33439431,33555
0-0_N8642110.bin,24,interleave,7,276,0.481626,10.361592,893833121481,896383239273,32265015,36184
