Matrix,Cores,Process_NUMA_Policy,Run,Iterations,IO_Time,SpMV_Time,SpMV_GFLOPS,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
0-0_N28807.bin,1,membind,15,18911,0.002578,10.003513,0.000173,36373649101,204314089092,9761526,67287
0-0_N28807.bin,1,interleave,1,18906,0.002776,9.998336,0.000173,36353385916,204260069172,9478226,51028
0-0_N28807.bin,1,interleave,2,18906,0.002582,10.004619,0.000173,36377254816,204260069218,9992429,57734
0-0_N28807.bin,1,interleave,3,18906,0.002564,10.001592,0.000173,36366921130,204260069279,9485212,69723
0-0_N28807.bin,1,interleave,4,18906,0.002609,9.998151,0.000173,36353089826,204260069154,9385184,51146
0-0_N28807.bin,1,interleave,5,18906,0.002535,9.998586,0.000173,36356877988,204260069188,9458777,50573
0-0_N28807.bin,1,interleave,6,18906,0.002536,9.999394,0.000173,36358493653,204260069158,9490776,66989
0-0_N28807.bin,1,interleave,7,18906,0.002633,9.999223,0.000173,36357847559,204260069196,9491037,50323
0-0_N28807.bin,1,interleave,8,18906,0.002559,10.000495,0.000173,36361172120,204260069142,9381967,50757
0-0_N28807.bin,1,interleave,9,18906,0.002591,9.999208,0.000173,36357851638,204260069125,9408964,50059
0-0_N28807.bin,1,interleave,10,18906,0.002576,9.999704,0.000173,36360183412,204260069214,9465532,49462
0-0_N28807.bin,1,interleave,11,18906,0.002547,9.997603,0.000173,36352083367,204260069196,9465094,50313
0-0_N28807.bin,1,interleave,12,18906,0.002631,10.004942,0.000173,36372394244,204260069177,9428425,50406
0-0_N28807.bin,1,interleave,13,18906,0.002555,10.000619,0.000173,36360936090,204260069097,9545223,49873
0-0_N28807.bin,1,interleave,14,18906,0.002510,9.998620,0.000173,36352928900,204260069142,9563479,49806
0-0_N28807.bin,1,interleave,15,18906,0.002623,9.999989,0.000173,36361420091,204260069195,9620974,66285
0-0_N28807.bin,8,membind,1,147922,0.002696,10.091124,0.000171,294000506327,1598890978538,308342669,242679
0-0_N28807.bin,8,membind,2,147922,0.002788,10.073552,0.000172,293580733685,1598849865037,331658670,253902
0-0_N28807.bin,8,membind,3,147922,0.002805,9.997376,0.000173,291340283639,1598707906981,314884202,226282
0-0_N28807.bin,8,membind,4,147922,0.002762,9.988040,0.000173,291039063324,1598693454156,339691866,246133
0-0_N28807.bin,8,membind,5,147922,0.002805,10.002789,0.000173,291404709929,1598718188727,328386650,392186
0-0_N28807.bin,8,membind,6,147922,0.002770,9.984931,0.000173,290912317618,1598683870736,321215188,251569
0-0_N28807.bin,8,membind,7,147922,0.002771,9.993560,0.000173,291226271409,1598710651766,336470150,228878
0-0_N28807.bin,8,membind,8,147922,0.002814,9.994318,0.000173,291240914920,1598706370987,320231305,256043
0-0_N28807.bin,8,membind,9,147922,0.002786,10.005300,0.000173,291506128149,1598711305822,307592346,228000
0-0_N28807.bin,8,membind,10,147922,0.002795,9.996827,0.000173,291271530120,1598706958175,324404689,234415
0-0_N28807.bin,8,membind,11,147922,0.002782,9.991691,0.000173,291148315724,1598702360335,318572085,247237
0-0_N28807.bin,8,membind,12,147922,0.002784,10.005455,0.000173,291522511194,1598717496585,315801137,230672
0-0_N28807.bin,8,membind,13,147922,0.002795,10.000817,0.000173,291401592616,1598706556122,319785638,383585
0-0_N28807.bin,8,membind,14,147922,0.002772,10.026919,0.000172,292150661458,1598752922370,323438626,366607
0-0_N28807.bin,8,membind,15,147922,0.002817,10.014668,0.000173,291838727356,1598731124824,312198527,252172
0-0_N28807.bin,8,interleave,1,147867,0.002899,10.010302,0.000173,291675900649,1598151396081,307317346,246441
0-0_N28807.bin,8,interleave,2,147867,0.002833,9.994619,0.000173,291197675668,1598125651224,322283830,272549
0-0_N28807.bin,8,interleave,3,147867,0.002833,9.991600,0.000173,291120686167,1598127444051,308005873,242409
0-0_N28807.bin,8,interleave,4,147867,0.002829,9.984832,0.000173,290956570600,1598105153015,326755731,245061
0-0_N28807.bin,8,interleave,5,147867,0.002851,10.004606,0.000173,291481581865,1598117076402,322500843,250784
0-0_N28807.bin,8,interleave,6,147867,0.002842,9.984116,0.000173,290903059020,1598114163495,322547027,241552
0-0_N28807.bin,8,interleave,7,147867,0.002821,10.046799,0.000172,292679290189,1598190378154,314646427,438294
0-0_N28807.bin,8,interleave,8,147867,0.002848,9.994525,0.000173,291199091995,1598114156586,322692582,390773
0-0_N28807.bin,8,interleave,9,147867,0.002838,9.986254,0.000173,290939967611,1598097313682,326164364,240457
0-0_N28807.bin,8,interleave,10,147867,0.002849,9.996714,0.000173,291296841404,1598112471271,298340206,250038
0-0_N28807.bin,8,interleave,11,147867,0.002836,9.990761,0.000173,291095060239,1598111090526,310773114,397413
0-0_N28807.bin,8,interleave,12,147867,0.002828,9.982106,0.000173,290828919840,1598093400553,329230246,256236
0-0_N28807.bin,8,interleave,13,147867,0.002814,10.026921,0.000172,292185527093,1598168804077,315803931,265609
0-0_N28807.bin,8,interleave,14,147867,0.002852,9.998937,0.000173,291326744521,1598130309215,312208602,313079
0-0_N28807.bin,8,interleave,15,147867,0.002851,9.986927,0.000173,291004450127,1598094537998,313817467,244097
0-0_N28807.bin,24,membind,1,361235,0.002847,10.104335,0.000171,886418138275,3916698727936,260467277,78933
0-0_N28807.bin,24,membind,2,361235,0.002850,10.089243,0.000171,885298164609,3916652844618,245502122,74095
0-0_N28807.bin,24,membind,3,361235,0.002940,10.111307,0.000171,887071465758,3916711608758,228106878,55520
0-0_N28807.bin,24,membind,4,361235,0.002824,10.106413,0.000171,886739283949,3916693264075,245890383,62214
0-0_N28807.bin,24,membind,5,361235,0.002845,10.124264,0.000171,888249523798,3916822888828,249745189,80924
0-0_N28807.bin,24,membind,6,361235,0.002858,10.089930,0.000171,885375840066,3916590222086,269283874,63891
0-0_N28807.bin,24,membind,7,361235,0.002885,10.076545,0.000172,884221003669,3916504958770,230913872,61203
0-0_N28807.bin,24,membind,8,361235,0.002853,10.062665,0.000172,886366412753,3916689829711,233866409,56982
0-0_N28807.bin,24,membind,9,361235,0.002865,10.053589,0.000172,882217436664,3916408435571,254215107,59153
0-0_N28807.bin,24,membind,10,361235,0.002855,10.099076,0.000171,886628228214,3916712340890,230068144,69076
0-0_N28807.bin,24,membind,11,361235,0.002857,10.124319,0.000171,888345947647,3916823615494,225588318,62780
0-0_N28807.bin,24,membind,12,361235,0.002854,10.140796,0.000170,889865100898,3916953345018,220238550,436748
0-0_N28807.bin,24,membind,13,361235,0.002851,10.123725,0.000171,888303493178,3916834734358,241536883,85020
0-0_N28807.bin,24,membind,14,361235,0.002857,10.090863,0.000171,885409785842,3916605145059,233361601,58154
0-0_N28807.bin,24,membind,15,361235,0.002870,10.099821,0.000171,886237019479,3916710295514,227997848,67579
0-0_N28807.bin,24,interleave,1,361617,0.002939,10.114170,0.000171,887276146075,3920828895198,235581026,55480
0-0_N28807.bin,24,interleave,2,361617,0.002893,10.119531,0.000171,887969044508,3920881444300,271520620,419396
0-0_N28807.bin,24,interleave,3,361617,0.002862,10.115803,0.000171,887611773974,3920844924604,245031619,76040
0-0_N28807.bin,24,interleave,4,361617,0.002892,10.095756,0.000171,886118884378,3920721770120,243402520,65207
0-0_N28807.bin,24,interleave,5,361617,0.002870,10.119884,0.000171,887973094182,3920886025137,218666312,66886
0-0_N28807.bin,24,interleave,6,361617,0.002878,10.050670,0.000172,882270313480,3920511453510,221755272,66309
0-0_N28807.bin,24,interleave,7,361617,0.002870,10.109519,0.000171,887137873986,3920792852344,277402048,67038
0-0_N28807.bin,24,interleave,8,361617,0.002942,10.054286,0.000172,882355797578,3920511670275,224424811,59172
0-0_N28807.bin,24,interleave,9,361617,0.002903,10.124179,0.000171,888462777995,3920852717071,272281110,74050
0-0_N28807.bin,24,interleave,10,361617,0.002900,10.171421,0.000170,892581798318,3921191840112,231318427,422430
0-0_N28807.bin,24,interleave,11,361617,0.002881,10.107086,0.000171,886901445619,3920826372845,219659580,75212
0-0_N28807.bin,24,interleave,12,361617,0.002891,10.141225,0.000170,889826633508,3921009381818,231429547,84059
0-0_N28807.bin,24,interleave,13,361617,0.002920,10.085140,0.000171,884798010162,3920650753197,258466219,86339
0-0_N28807.bin,24,interleave,14,361617,0.002882,10.159710,0.000170,891530528197,3921137641468,239099364,54791
0-0_N28807.bin,24,interleave,15,361617,0.002899,10.124340,0.000171,888442422732,3920924155184,236867131,85764
0-0_N28807.bin,48,membind,1,447846,0.002872,10.310320,0.000168,1809818582326,4903809189593,493764523,82109
0-0_N28807.bin,48,membind,2,447846,0.002866,10.469795,0.000165,1837658798837,4906126801589,494087633,532905
0-0_N28807.bin,48,membind,3,447846,0.002874,10.102804,0.000171,1773529126785,4901393359959,504250479,533034
0-0_N28807.bin,48,membind,4,447846,0.002861,9.822248,0.000176,1725008310090,4897454877278,504947402,78184
0-0_N28807.bin,48,membind,5,447846,0.002854,9.662012,0.000179,1696479286766,4895542254942,503396438,520280
0-0_N28807.bin,48,membind,6,447846,0.002858,10.044394,0.000172,1763396028778,4900661528070,494153772,141112
0-0_N28807.bin,48,membind,7,447846,0.002835,10.144281,0.000170,1781911163648,4901829658000,490215561,82087
0-0_N28807.bin,48,membind,8,447846,0.002861,10.162486,0.000170,1784384458298,4902130748654,493946532,86887
0-0_N28807.bin,48,membind,9,447846,0.002872,10.035677,0.000172,1762191320850,4900373549703,511038959,85622
0-0_N28807.bin,48,membind,10,447846,0.002881,10.328059,0.000167,1813232544291,4904251466115,495684945,98128
0-0_N28807.bin,48,membind,11,447846,0.002862,10.452471,0.000165,1835052242075,4905760594038,492354567,72338
0-0_N28807.bin,48,membind,12,447846,0.002871,9.889286,0.000175,1736479973188,4898488126064,501827798,103765
0-0_N28807.bin,48,membind,13,447846,0.002857,9.943377,0.000174,1745768275653,4899212052517,500773752,88633
0-0_N28807.bin,48,membind,14,447846,0.002858,10.304607,0.000168,1808802016375,4903911820369,494585071,62353
0-0_N28807.bin,48,membind,15,447846,0.002874,10.143924,0.000170,1781010296428,4901915913369,502756073,94417
0-0_N28807.bin,48,interleave,1,449805,0.003170,10.219989,0.000169,1794251937662,4923657178443,498318401,72861
0-0_N28807.bin,48,interleave,2,449805,0.002894,10.253592,0.000169,1799852841776,4924095377198,496455353,86064
0-0_N28807.bin,48,interleave,3,449805,0.002943,10.433497,0.000166,1831601209108,4926350015309,496650168,97520
0-0_N28807.bin,48,interleave,4,449805,0.002892,10.271435,0.000168,1802985889542,4924343165816,502782576,87034
0-0_N28807.bin,48,interleave,5,449805,0.002942,10.025848,0.000172,1760787207171,4921196894509,515178142,60542
0-0_N28807.bin,48,interleave,6,449805,0.002897,10.230744,0.000169,1795914958382,4923833006321,498814442,76448
0-0_N28807.bin,48,interleave,7,449805,0.002908,10.501788,0.000165,1843353334355,4927317931601,495291618,91104
0-0_N28807.bin,48,interleave,8,449805,0.002904,10.072669,0.000172,1768149849675,4921677027790,498945196,77069
0-0_N28807.bin,48,interleave,9,449805,0.002907,9.772202,0.000177,1716037869055,4917786199501,509070583,59445
0-0_N28807.bin,48,interleave,10,449805,0.002927,10.216785,0.000169,1793524829379,4923476866146,498388350,78611
0-0_N28807.bin,48,interleave,11,449805,0.002892,10.110957,0.000171,1774483519979,4922289526412,498055851,99731
0-0_N28807.bin,48,interleave,12,449805,0.002928,9.745521,0.000177,1711059918448,4917335829176,504225633,82022
0-0_N28807.bin,48,interleave,13,449805,0.002898,10.583464,0.000163,1857569733360,4928482229909,492050836,64677
0-0_N28807.bin,48,interleave,14,449805,0.002882,10.466881,0.000165,1837165470626,4926949118703,510095352,97567
0-0_N28807.bin,48,interleave,15,449805,0.002918,10.554098,0.000164,1852446829600,4928040914431,494701049,87032
0-0_N432105.bin,1,membind,1,1233,0.031056,9.955577,0.002604,36155170753,199796241723,3432042,188351
0-0_N432105.bin,1,membind,2,1233,0.023201,9.957339,0.002604,36160478567,199796241713,3464198,186296
0-0_N432105.bin,1,membind,3,1233,0.023021,9.952569,0.002605,36142760498,199796241741,3436704,204804
0-0_N432105.bin,1,membind,4,1233,0.023053,9.955895,0.002604,36156780458,199796241770,3472230,199501
0-0_N432105.bin,1,membind,5,1233,0.023091,9.954475,0.002604,36149638433,199796241776,3492142,222416
0-0_N432105.bin,1,membind,6,1233,0.023209,9.955405,0.002604,36153742133,199796241844,3489979,203921
0-0_N432105.bin,1,membind,7,1233,0.023153,9.954557,0.002604,36149676122,199796241743,3484716,191543
0-0_N432105.bin,1,membind,8,1233,0.023204,9.957332,0.002604,36157253512,199796241764,3454255,203075
0-0_N432105.bin,1,membind,9,1233,0.023084,9.955207,0.002604,36150935663,199796241780,3442909,192237
0-0_N432105.bin,1,membind,10,1233,0.023252,9.957320,0.002604,36158188585,199796241794,3443754,184859
0-0_N432105.bin,1,membind,11,1233,0.023245,9.955512,0.002604,36150165219,199796241809,3465563,224786
0-0_N432105.bin,1,membind,12,1233,0.023224,9.958065,0.002604,36160604332,199796241817,3476847,199453
0-0_N432105.bin,1,membind,13,1233,0.023143,9.953559,0.002605,36145167710,199796241792,3468226,220707
0-0_N432105.bin,1,membind,14,1233,0.023187,9.958708,0.002603,36164452587,199796241779,3483530,185486
0-0_N432105.bin,1,membind,15,1233,0.023131,9.954853,0.002604,36150532342,199796241794,3455476,206405
0-0_N432105.bin,1,interleave,1,1233,0.023324,9.961698,0.002603,36177331095,199796241867,3473301,205547
0-0_N432105.bin,1,interleave,2,1233,0.023219,9.957534,0.002604,36159579710,199796241804,3470003,190625
0-0_N432105.bin,1,interleave,3,1233,0.023138,9.967043,0.002601,36193410852,199796241854,3465956,178748
0-0_N432105.bin,1,interleave,4,1233,0.023241,9.958401,0.002603,36164210713,199796241847,3490328,227476
0-0_N432105.bin,1,interleave,5,1233,0.023217,9.967334,0.002601,36197447304,199796241879,3487916,185463
0-0_N432105.bin,1,interleave,6,1233,0.023263,9.958205,0.002604,36162207622,199796241882,3423242,183430
0-0_N432105.bin,1,interleave,7,1233,0.023245,9.967557,0.002601,36198660611,199796241973,3438014,191946
0-0_N432105.bin,1,interleave,8,1233,0.023303,9.957630,0.002604,36160644349,199796241942,3459553,197426
0-0_N432105.bin,1,interleave,9,1233,0.023063,9.968523,0.002601,36200116827,199796241973,3486812,219194
0-0_N432105.bin,1,interleave,10,1233,0.023487,9.956273,0.002604,36158453761,199796241932,3476501,208710
0-0_N432105.bin,1,interleave,11,1233,0.023247,9.967431,0.002601,36197345448,199796241934,3436344,174487
0-0_N432105.bin,1,interleave,12,1233,0.023269,9.959902,0.002603,36162233919,199796241918,3450504,190390
0-0_N432105.bin,1,interleave,13,1233,0.023505,9.968129,0.002601,36200788754,199796241961,3483337,228150
0-0_N432105.bin,1,interleave,14,1233,0.023193,9.958878,0.002603,36166140480,199796241928,3503069,208063
0-0_N432105.bin,1,interleave,15,1233,0.023247,9.967241,0.002601,36194569906,199796241921,3495500,231897
0-0_N432105.bin,8,membind,1,2714,0.023286,10.350405,0.002505,298494622338,439928642035,19273528,15942
0-0_N432105.bin,8,membind,2,2714,0.023130,10.369345,0.002500,299069604160,439925519559,19303193,19114
0-0_N432105.bin,8,membind,3,2714,0.023092,10.348675,0.002505,298517090554,439923576066,19226077,15266
0-0_N432105.bin,8,membind,4,2714,0.023086,10.361300,0.002502,298875995002,439924125066,19337723,18541
0-0_N432105.bin,8,membind,5,2714,0.023124,10.334411,0.002509,298084435472,439924482287,19235778,15251
0-0_N432105.bin,8,membind,6,2714,0.023052,10.379014,0.002498,299341855930,439926816477,19268073,15270
0-0_N432105.bin,8,membind,7,2714,0.023082,10.335360,0.002509,298061305609,439925486164,19261070,15398
0-0_N432105.bin,8,membind,8,2714,0.022878,10.363054,0.002502,298852610829,439924099480,19352661,18704
0-0_N432105.bin,8,membind,9,2714,0.022990,10.329252,0.002510,297954038486,439923315944,19299494,19501
0-0_N432105.bin,8,membind,10,2714,0.023170,10.371953,0.002500,299122012893,439922997218,19381112,16322
0-0_N432105.bin,8,membind,11,2714,0.023254,10.338494,0.002508,298157316532,439928892220,19271720,16319
0-0_N432105.bin,8,membind,12,2714,0.023105,10.382070,0.002497,299357954660,439931309129,19506340,21764
0-0_N432105.bin,8,membind,13,2714,0.022776,10.354059,0.002504,298549441794,439932618057,19366891,19859
0-0_N432105.bin,8,membind,14,2714,0.023185,10.338102,0.002508,298115625520,439932689676,19291262,16863
0-0_N432105.bin,8,membind,15,2714,0.023154,10.338988,0.002508,298113045823,439933006818,19325461,15893
0-0_N432105.bin,8,interleave,1,2680,0.023268,10.203973,0.002541,294242695577,434419784448,18970241,15848
0-0_N432105.bin,8,interleave,2,2680,0.023311,10.233129,0.002534,295057553853,434417162589,19073735,16739
0-0_N432105.bin,8,interleave,3,2680,0.023168,10.227324,0.002535,294914838129,434413433577,18989139,17271
0-0_N432105.bin,8,interleave,4,2680,0.023130,10.228970,0.002535,294949086856,434411252955,19091391,20099
0-0_N432105.bin,8,interleave,5,2680,0.023192,10.187354,0.002545,293816144161,434413033149,18997308,19850
0-0_N432105.bin,8,interleave,6,2680,0.023241,10.243821,0.002531,295418147840,434406165259,19008413,16016
0-0_N432105.bin,8,interleave,7,2680,0.023245,10.199262,0.002542,294178028491,434410745897,18970501,15321
0-0_N432105.bin,8,interleave,8,2680,0.023201,10.195916,0.002543,294052670090,434409589077,18948883,16484
0-0_N432105.bin,8,interleave,9,2680,0.023250,10.175961,0.002548,293513623765,434411017661,18984909,24403
0-0_N432105.bin,8,interleave,10,2680,0.023112,10.220353,0.002537,294764556058,434410917186,18974824,16505
0-0_N432105.bin,8,interleave,11,2680,0.023165,10.170277,0.002549,293311454823,434413265887,18872759,17359
0-0_N432105.bin,8,interleave,12,2680,0.023200,10.212356,0.002539,294531461820,434410866635,18995287,17540
0-0_N432105.bin,8,interleave,13,2680,0.023206,10.182660,0.002546,293695344713,434412862973,18950393,19571
0-0_N432105.bin,8,interleave,14,2680,0.023300,10.237616,0.002532,295214297529,434409255715,19041889,17054
0-0_N432105.bin,8,interleave,15,2680,0.023229,10.202851,0.002541,294235369429,434410956204,19102753,19858
0-0_N432105.bin,24,membind,1,12503,0.023359,8.372461,0.003097,722372770733,2029200540427,93796069,75591
0-0_N432105.bin,24,membind,2,12503,0.041455,8.370123,0.003097,722163156719,2029110439551,94444658,75337
0-0_N432105.bin,24,membind,3,12503,0.039488,8.335538,0.003110,719016406950,2028946896097,92683591,86882
0-0_N432105.bin,24,membind,4,12503,0.038719,8.316707,0.003117,717502024374,2028947248727,93956423,66200
0-0_N432105.bin,24,membind,5,12503,0.041807,8.313516,0.003119,717183527999,2028911139217,94387678,87880
0-0_N432105.bin,24,membind,6,12503,0.042386,8.258155,0.003139,712228697694,2028663332492,93626658,79642
0-0_N432105.bin,24,membind,7,12503,0.040369,8.332125,0.003112,718707232330,2028886308980,93322655,84036
0-0_N432105.bin,24,membind,8,12503,0.040513,8.231416,0.003150,709868713933,2028486393553,93939781,68773
0-0_N432105.bin,24,membind,9,12503,0.041217,8.361190,0.003101,721436784835,2029048816587,93973688,79145
0-0_N432105.bin,24,membind,10,12503,0.040271,8.357447,0.003102,720989537785,2029065634063,94979366,67043
0-0_N432105.bin,24,membind,11,12503,0.042657,8.292298,0.003127,715196230877,2028707563012,94622579,77720
0-0_N432105.bin,24,membind,12,12503,0.039368,8.241243,0.003146,710680456147,2028623231473,94411578,101679
0-0_N432105.bin,24,membind,13,12503,0.039522,8.355796,0.003103,720892237488,2029067833649,94756165,87489
0-0_N432105.bin,24,membind,14,12503,0.042997,8.259392,0.003139,712385940261,2028693009109,94047132,67408
0-0_N432105.bin,24,membind,15,12503,0.041785,8.220591,0.003154,708895922860,2028484016938,93782062,75945
0-0_N432105.bin,24,interleave,1,12489,0.032047,8.281332,0.003131,714360632170,2026631376623,94149099,64731
0-0_N432105.bin,24,interleave,2,12489,0.039401,8.307354,0.003121,716447338595,2026723569295,93464734,69406
0-0_N432105.bin,24,interleave,3,12489,0.040648,8.258138,0.003139,712377531567,2026689213011,92473225,85807
0-0_N432105.bin,24,interleave,4,12489,0.039397,8.248565,0.003143,711434664746,2026470872879,93225208,68195
0-0_N432105.bin,24,interleave,5,12489,0.039822,8.268007,0.003136,713218736646,2026529349662,92044608,65610
0-0_N432105.bin,24,interleave,6,12489,0.043365,8.284352,0.003130,714506531903,2026556373442,93826091,81979
0-0_N432105.bin,24,interleave,7,12489,0.039987,8.245259,0.003144,710942283834,2026418522851,92619339,98074
0-0_N432105.bin,24,interleave,8,12489,0.039435,8.226237,0.003152,709335938865,2026246048269,93097088,98333
0-0_N432105.bin,24,interleave,9,12489,0.040274,8.263892,0.003137,712657254329,2026540075631,93898870,85404
0-0_N432105.bin,24,interleave,10,12489,0.039209,8.242818,0.003145,710933636011,2026348845339,92164791,87261
0-0_N432105.bin,24,interleave,11,12489,0.040046,8.264078,0.003137,712744864070,2026434198913,94030769,95084
0-0_N432105.bin,24,interleave,12,12489,0.040270,8.218260,0.003155,708567889667,2026141754830,93517636,77717
0-0_N432105.bin,24,interleave,13,12489,0.040061,8.318743,0.003117,717522342147,2026619767289,93781062,78032
0-0_N432105.bin,24,interleave,14,12489,0.040345,8.317433,0.003117,717417968807,2026714121117,93278118,66511
0-0_N432105.bin,24,interleave,15,12489,0.040153,8.266817,0.003136,712798735949,2026516574897,92809038,72023
0-0_N432105.bin,48,membind,1,55598,0.029963,9.998476,0.002593,1744464034460,9018780434049,498303983,140297
0-0_N432105.bin,48,membind,2,55598,0.038572,9.997416,0.002593,1744247425755,9018771905328,505646028,109119
0-0_N432105.bin,48,membind,3,55598,0.043339,9.961213,0.002603,1738464431490,9018338803074,505527157,141283
0-0_N432105.bin,48,membind,4,55598,0.042233,10.046719,0.002581,1753357176016,9019410573279,501791810,175750
0-0_N432105.bin,48,membind,5,55598,0.040814,9.990145,0.002595,1743120268643,9018693425165,502747061,152484
0-0_N432105.bin,48,membind,6,55598,0.042141,10.158748,0.002552,1774505187114,9021040350170,501273967,103520
0-0_N432105.bin,48,membind,7,55598,0.042154,9.941474,0.002608,1734500369250,9018000344250,504452847,163475
0-0_N432105.bin,48,membind,8,55598,0.041324,9.960986,0.002603,1737898658955,9018295248152,498304710,114588
0-0_N432105.bin,48,membind,9,55598,0.039868,10.127291,0.002560,1766057172605,9020422968811,492301696,213162
0-0_N432105.bin,48,membind,10,55598,0.041486,10.223983,0.002536,1785784417060,9021857714952,493009188,124759
0-0_N432105.bin,48,membind,11,55598,0.040698,9.922586,0.002613,1730496164374,9017721545607,497763448,132576
0-0_N432105.bin,48,membind,12,55598,0.040078,9.955059,0.002604,1736772021315,9018168398021,504466435,123803
0-0_N432105.bin,48,membind,13,55598,0.040678,9.946566,0.002607,1735891380752,9018144578772,504824863,213327
0-0_N432105.bin,48,membind,14,55598,0.042211,9.953221,0.002605,1736716651364,9018170438057,501711037,149578
0-0_N432105.bin,48,membind,15,55598,0.043318,10.089028,0.002570,1760362401081,9019900498282,565384397,134236
0-0_N432105.bin,48,interleave,1,55248,0.030043,9.912329,0.002616,1730205383453,8961752955866,503544847,145080
0-0_N432105.bin,48,interleave,2,55248,0.043143,9.890339,0.002621,1726425979644,8961431020826,500272162,150022
0-0_N432105.bin,48,interleave,3,55248,0.042389,9.892418,0.002621,1726902240673,8961520618028,498945779,134592
0-0_N432105.bin,48,interleave,4,55248,0.041754,10.078861,0.002572,1759726336365,8963981209059,501833568,196748
0-0_N432105.bin,48,interleave,5,55248,0.040720,9.892370,0.002621,1725798114123,8961428742693,498130634,127785
0-0_N432105.bin,48,interleave,6,55248,0.040344,9.928535,0.002611,1732496822792,8961912089835,500436246,134302
0-0_N432105.bin,48,interleave,7,55248,0.039949,10.085422,0.002571,1761531116707,8964038767051,540690097,130000
0-0_N432105.bin,48,interleave,8,55248,0.042979,9.899370,0.002619,1726237699328,8961424088454,499252662,171115
0-0_N432105.bin,48,interleave,9,55248,0.041097,9.908035,0.002617,1727895654730,8961578749043,496498976,257069
0-0_N432105.bin,48,interleave,10,55248,0.041058,9.886086,0.002623,1724849272013,8961311604959,502683666,153324
0-0_N432105.bin,48,interleave,11,55248,0.040706,9.976426,0.002599,1740784080542,8962527869186,496713083,132179
0-0_N432105.bin,48,interleave,12,55248,0.040060,9.890736,0.002621,1725314956854,8961367832347,501388762,153185
0-0_N432105.bin,48,interleave,13,55248,0.040682,9.924298,0.002612,1731588803327,8961826983774,501566036,173170
0-0_N432105.bin,48,interleave,14,55248,0.041588,9.940486,0.002608,1734165014754,8962031586819,496496716,177816
0-0_N432105.bin,48,interleave,15,55248,0.041077,10.189143,0.002545,1779977795180,8965516562915,498500386,131928
0-0_N8642110.bin,1,membind,1,61,0.454146,9.874310,0.052513,35921201356,197688379377,3195747,198746
0-0_N8642110.bin,1,membind,2,61,0.434693,9.872085,0.052525,35918868021,197688379364,3200138,200316
0-0_N8642110.bin,1,membind,3,61,0.435308,9.870846,0.052531,35911161807,197688379366,3195522,201797
0-0_N8642110.bin,1,membind,4,61,0.434121,9.877156,0.052498,35920490478,197688379373,3223968,198250
0-0_N8642110.bin,1,membind,5,61,0.434339,9.873922,0.052515,35916011975,197688379368,3216413,200093
0-0_N8642110.bin,1,membind,6,61,0.433869,9.874667,0.052511,35921540744,197688379374,3211007,198641
0-0_N8642110.bin,1,membind,7,61,0.435426,9.873466,0.052517,35916095778,197688379370,3220465,201098
0-0_N8642110.bin,1,membind,8,61,0.434990,9.872964,0.052520,35919975838,197688379373,3215126,199946
0-0_N8642110.bin,1,membind,9,61,0.434758,9.870653,0.052532,35911214479,197688379363,3208336,199895
0-0_N8642110.bin,1,membind,10,61,0.435390,9.874142,0.052514,35918901397,197688379381,3202452,199297
0-0_N8642110.bin,1,membind,11,61,0.433790,9.872499,0.052522,35915563665,197688379372,3207266,201054
0-0_N8642110.bin,1,membind,12,61,0.434999,9.877471,0.052496,35922793864,197688379389,3205168,200326
0-0_N8642110.bin,1,membind,13,61,0.433521,9.871195,0.052529,35913504085,197688379360,3195680,198537
0-0_N8642110.bin,1,membind,14,61,0.433596,9.873247,0.052518,35920668180,197688379376,3196854,199336
0-0_N8642110.bin,1,membind,15,61,0.434226,9.872686,0.052521,35913941360,197688379373,3210521,199892
0-0_N8642110.bin,1,interleave,1,61,0.435471,9.875485,0.052506,35929432073,197688379366,3217310,201951
0-0_N8642110.bin,1,interleave,2,61,0.434531,9.875405,0.052507,35930667532,197688379385,3201798,200782
0-0_N8642110.bin,1,interleave,3,61,0.433223,9.876538,0.052501,35927742570,197688379385,3224235,203223
0-0_N8642110.bin,1,interleave,4,61,0.433031,9.876285,0.052502,35930420257,197688379372,3226922,201975
0-0_N8642110.bin,1,interleave,5,61,0.433976,9.878343,0.052491,35933554860,197688379375,3214567,203075
0-0_N8642110.bin,1,interleave,6,61,0.434522,9.874948,0.052509,35926910626,197688379369,3206877,201947
0-0_N8642110.bin,1,interleave,7,61,0.434287,9.875890,0.052504,35928602307,197688379371,3216225,202104
0-0_N8642110.bin,1,interleave,8,61,0.434580,9.877865,0.052494,35933570614,197688379384,3229095,202339
0-0_N8642110.bin,1,interleave,9,61,0.434240,9.875917,0.052504,35929235097,197688379378,3226871,201729
0-0_N8642110.bin,1,interleave,10,61,0.433730,9.876631,0.052500,35929991745,197688379372,3214504,201937
0-0_N8642110.bin,1,interleave,11,61,0.432652,9.873593,0.052517,35925837509,197688379375,3209868,202975
0-0_N8642110.bin,1,interleave,12,61,0.433061,9.876979,0.052499,35929977970,197688379374,3213656,202071
0-0_N8642110.bin,1,interleave,13,61,0.434153,9.876031,0.052504,35927097019,197688379384,3216039,203038
0-0_N8642110.bin,1,interleave,14,61,0.433118,9.877595,0.052495,35932925772,197688379391,3206276,203456
