Matrix,Cores,Process_NUMA_Policy,Run,Iterations,IO_Time,SpMV_Time,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
0-0_N28807.bin,8,membind,12,147922,0.002874,10.098373,293215931080,1598821901026,345779560,296695
0-0_N28807.bin,8,membind,13,147922,0.002846,10.113412,293778093460,1598855828624,321309314,264388
0-0_N28807.bin,8,membind,14,147922,0.002914,10.043509,291753105796,1598736034117,308184699,332103
0-0_N28807.bin,8,membind,15,147922,0.002847,10.055175,292029182763,1598751456841,323823131,278524
0-0_N28807.bin,8,interleave,1,147867,0.003024,10.035540,291542718721,1598135426026,293354689,283416
0-0_N28807.bin,8,interleave,2,147867,0.002933,10.028820,291355207373,1598113829619,318221655,287301
0-0_N28807.bin,8,interleave,3,147867,0.002918,10.046566,291759222615,1598138047682,320468181,285412
0-0_N28807.bin,8,interleave,4,147867,0.003014,10.066773,292413534556,1598175216382,318843097,301329
0-0_N28807.bin,8,interleave,5,147867,0.002914,10.048140,291782634958,1598135439497,315746689,287452
0-0_N28807.bin,8,interleave,6,147867,0.002965,10.072078,292542166711,1598198632383,304267317,282680
0-0_N28807.bin,8,interleave,7,147867,0.002908,10.151323,294777605399,1598320563509,309640196,287836
0-0_N28807.bin,8,interleave,8,147867,0.002980,10.044904,291723392513,1598134361492,316080569,277735
0-0_N28807.bin,8,interleave,9,147867,0.002927,10.083066,292764460617,1598199421682,306906499,295894
0-0_N28807.bin,8,interleave,10,147867,0.002967,10.121177,293909653723,1598278438796,320865670,268064
0-0_N28807.bin,8,interleave,11,147867,0.002916,10.040683,291636941063,1598122440210,301964957,276447
0-0_N28807.bin,8,interleave,12,147867,0.002991,10.039441,291555857878,1598124318383,299622028,270242
0-0_N28807.bin,8,interleave,13,147867,0.002949,10.047044,291755390867,1598144706821,317462688,281933
0-0_N28807.bin,8,interleave,14,147867,0.002992,10.045871,291816927945,1598155506128,313888390,326808
0-0_N28807.bin,8,interleave,15,147867,0.002908,10.052992,291904109716,1598161328675,323680797,261605
0-0_N28807.bin,24,membind,1,361235,0.002984,10.153220,888411421206,3916847876824,225483565,50237
0-0_N28807.bin,24,membind,2,361235,0.002915,10.232951,895163219494,3917272048069,244750253,43262
0-0_N28807.bin,24,membind,3,361235,0.002923,10.217087,893917143614,3917180310737,247267476,50563
0-0_N28807.bin,24,membind,4,361235,0.002952,10.198843,891899704551,3917006361898,249328603,73793
0-0_N28807.bin,24,membind,5,361235,0.002969,10.146358,887692819292,3916670296579,255970482,49706
0-0_N28807.bin,24,membind,6,361235,0.002944,10.159319,888549138582,3916736675097,232398751,47108
0-0_N28807.bin,24,membind,7,361235,0.002978,10.191382,891851895996,3917023485602,234849481,45070
0-0_N28807.bin,24,membind,8,361235,0.002955,10.304000,901233546781,3917714583457,239816010,49776
0-0_N28807.bin,24,membind,9,361235,0.002967,10.338689,904463523614,3917933772293,245501948,403627
0-0_N28807.bin,24,membind,10,361235,0.002944,10.144235,887634264467,3916717707576,236365070,44384
0-0_N28807.bin,24,membind,11,361235,0.002953,10.156881,888711741282,3916820124612,239337857,51974
0-0_N28807.bin,24,membind,12,361235,0.002937,10.168218,889411996014,3916807455268,292061356,51090
0-0_N28807.bin,24,membind,13,361235,0.002932,10.163253,889119700549,3916849935648,275741580,54336
0-0_N28807.bin,24,membind,14,361235,0.002947,10.230864,895017866883,3917341267309,263752332,49832
0-0_N28807.bin,24,membind,15,361235,0.002978,10.319139,902416954879,3917782611120,262953476,47418
0-0_N28807.bin,24,interleave,1,361617,0.003078,10.168335,889321862578,3920812918003,258160063,66926
0-0_N28807.bin,24,interleave,2,361617,0.003001,10.123427,885645459620,3920734334203,246219057,43879
0-0_N28807.bin,24,interleave,3,361617,0.003054,10.214704,893542755526,3921190860327,270495087,47389
0-0_N28807.bin,24,interleave,4,361617,0.002996,10.206778,892981185214,3921126769652,248547968,47593
0-0_N28807.bin,24,interleave,5,361617,0.003006,10.140786,887263763988,3920751970585,230654549,60905
0-0_N28807.bin,24,interleave,6,361617,0.002993,10.227592,894524998920,3921209625386,272949912,42359
0-0_N28807.bin,24,interleave,7,361617,0.003025,10.066037,880862129849,3920313936507,235792838,423186
0-0_N28807.bin,24,interleave,8,361617,0.002997,10.113801,885123133513,3920549571673,252427193,61153
0-0_N28807.bin,24,interleave,9,361617,0.003040,10.232488,894934940113,3921257838349,259923716,67528
0-0_N28807.bin,24,interleave,10,361617,0.003007,10.203719,892876703788,3921193296655,249094233,53995
0-0_N28807.bin,24,interleave,11,361617,0.002994,10.134652,886838689935,3920792916717,287844017,51578
0-0_N28807.bin,24,interleave,12,361617,0.003025,10.175442,889929085960,3920951568456,243202434,53292
0-0_N28807.bin,24,interleave,13,361617,0.002991,10.098255,883047320042,3920501983850,247120093,40558
0-0_N28807.bin,24,interleave,14,361617,0.003011,10.190931,891660545912,3921070662843,264967585,40568
0-0_N28807.bin,24,interleave,15,361617,0.003015,10.265525,898274639742,3921549741886,275635424,45654
0-0_N28807.bin,48,membind,1,447846,0.002967,10.077213,1763681429932,4900307918661,515030195,50336
0-0_N28807.bin,48,membind,2,447846,0.002974,10.476849,1834361029263,4905630412645,513939208,70874
0-0_N28807.bin,48,membind,3,447846,0.002961,10.172178,1781004422943,4901580750133,517477943,53299
0-0_N28807.bin,48,membind,4,447846,0.002969,10.279142,1800021395709,4902872884728,507230704,57752
0-0_N28807.bin,48,membind,5,447846,0.002952,10.320505,1807274402881,4903407794008,516645315,54098
0-0_N28807.bin,48,membind,6,447846,0.002975,10.274085,1798822030317,4902646744204,508086640,57949
0-0_N28807.bin,48,membind,7,447846,0.002958,10.393165,1820486560795,4904410945265,508487874,56700
0-0_N28807.bin,48,membind,8,447846,0.002957,9.997370,1750929811251,4899268159180,519798812,55788
0-0_N28807.bin,48,membind,9,447846,0.002969,10.286602,1801439315024,4902820810455,507761983,59518
0-0_N28807.bin,48,membind,10,447846,0.002983,10.401404,1821507091799,4904423008621,503572341,84732
0-0_N28807.bin,48,membind,11,447846,0.002959,9.981127,1746985291750,4899017520761,521829475,59086
0-0_N28807.bin,48,membind,12,447846,0.002976,10.220722,1790419463624,4902122027612,513459850,61358
0-0_N28807.bin,48,membind,13,447846,0.002964,10.398040,1821331833037,4904518670860,509759571,60055
0-0_N28807.bin,48,membind,14,447846,0.002958,9.904589,1734050487211,4897819581915,520554612,80884
0-0_N28807.bin,48,membind,15,447846,0.002949,10.045999,1759788960616,4900008952060,520803617,79392
0-0_N28807.bin,48,interleave,1,449805,0.003079,9.809001,1717698970626,4918022228652,523194276,57040
0-0_N28807.bin,48,interleave,2,449805,0.002990,10.144760,1776141077323,4922172048485,515818944,63582
0-0_N28807.bin,48,interleave,3,449805,0.002990,10.629420,1861453528754,4928718123339,506154838,58136
0-0_N28807.bin,48,interleave,4,449805,0.002999,9.991262,1749480179017,4920239108051,521629498,57853
0-0_N28807.bin,48,interleave,5,449805,0.002984,10.080276,1764644629723,4921373693904,518193339,47173
0-0_N28807.bin,48,interleave,6,449805,0.002990,9.813392,1718110876530,4917956436535,523455613,70328
0-0_N28807.bin,48,interleave,7,449805,0.003005,10.474734,1834439048347,4926660840436,508304063,51292
0-0_N28807.bin,48,interleave,8,449805,0.003283,10.168656,1779957519214,4922480371155,513891877,49554
0-0_N28807.bin,48,interleave,9,449805,0.002983,10.652447,1864787020902,4929080116458,513374547,77148
0-0_N28807.bin,48,interleave,10,449805,0.002990,9.717898,1701498896483,4916808715497,532282815,50333
0-0_N28807.bin,48,interleave,11,449805,0.003006,10.125817,1773801920883,4921970166027,514707302,51090
0-0_N28807.bin,48,interleave,12,449805,0.002986,9.419350,1648760056789,4912787475752,535207187,67537
0-0_N28807.bin,48,interleave,13,449805,0.002995,10.489129,1836951604761,4926634184413,508625568,51595
0-0_N28807.bin,48,interleave,14,449805,0.002994,10.034167,1756783431513,4920949946287,522843688,55031
0-0_N28807.bin,48,interleave,15,449805,0.003033,10.136694,1775080413817,4922119032351,521565921,50436
0-0_N432105.bin,1,membind,1,1233,0.224413,10.056482,36434541859,199796206857,3922003,289149
0-0_N432105.bin,1,membind,2,1233,0.025502,10.055798,36426319158,199796206842,4340883,241820
0-0_N432105.bin,1,membind,3,1233,0.025663,10.059881,36442913849,199796206878,4432758,311145
0-0_N432105.bin,1,membind,4,1233,0.025331,10.052262,36415596320,199796206873,4039844,279252
0-0_N432105.bin,1,membind,5,1233,0.025787,10.053091,36417287921,199796206940,3823703,227301
0-0_N432105.bin,1,membind,6,1233,0.025177,10.053720,36418118963,199796206909,4136644,295347
0-0_N432105.bin,1,membind,7,1233,0.025460,10.057676,36432982883,199796207011,4411055,255230
0-0_N432105.bin,1,membind,8,1233,0.025265,10.049570,36403861097,199796206946,3607252,314302
0-0_N432105.bin,1,membind,9,1233,0.025215,10.061347,36449527110,199796207042,4556515,245858
0-0_N432105.bin,1,membind,10,1233,0.025524,10.050227,36409400763,199796207013,4348428,288718
0-0_N432105.bin,1,membind,11,1233,0.025793,10.068074,36433444235,199796207061,4226900,271287
0-0_N432105.bin,1,membind,12,1233,0.025539,10.069227,36416973491,199796207063,4132936,248852
0-0_N432105.bin,1,membind,13,1233,0.025548,10.074823,36437216575,199796207089,4699989,211606
0-0_N432105.bin,1,membind,14,1233,0.025502,10.072288,36428704702,199796207084,4704442,307828
0-0_N432105.bin,1,membind,15,1233,0.025561,10.073307,36432579380,199796207113,4096079,253218
0-0_N432105.bin,1,interleave,1,1233,0.025121,10.069696,36419548271,199796444086,4795968,345247
0-0_N432105.bin,1,interleave,2,1233,0.024919,10.070668,36423580657,199796444085,4814490,283910
0-0_N432105.bin,1,interleave,3,1233,0.025153,10.073935,36435871557,199796444160,4933484,271836
0-0_N432105.bin,1,interleave,4,1233,0.024968,10.067712,36414043244,199796444086,4744023,274219
0-0_N432105.bin,1,interleave,5,1233,0.024618,10.062228,36399490324,199796444165,3716735,303080
0-0_N432105.bin,1,interleave,6,1233,0.024995,10.061957,36403271499,199796444323,3616733,245424
0-0_N432105.bin,1,interleave,7,1233,0.025239,10.068011,36422052434,199796444235,4365822,235472
0-0_N432105.bin,1,interleave,8,1233,0.024966,10.063490,36407052878,199796444358,4415320,262051
0-0_N432105.bin,1,interleave,9,1233,0.024886,10.066643,36425140235,199796444351,4656662,274328
0-0_N432105.bin,1,interleave,10,1233,0.025123,10.060473,36401651359,199796444348,3902646,321822
0-0_N432105.bin,1,interleave,11,1233,0.024981,10.064657,36420921637,199796444381,3621117,243047
0-0_N432105.bin,1,interleave,12,1233,0.024727,10.055266,36384667405,199796444462,3598318,349581
0-0_N432105.bin,1,interleave,13,1233,0.024929,10.054548,36397417591,199796444421,3642305,253452
0-0_N432105.bin,1,interleave,14,1233,0.024651,10.043234,36366793730,199796437674,2965911,287352
0-0_N432105.bin,1,interleave,15,1233,0.024910,10.053856,36390979359,199796441502,3969757,308637
0-0_N432105.bin,8,membind,1,2714,0.025584,10.082683,291223109010,439941716083,15103611,57815
0-0_N432105.bin,8,membind,2,2714,0.025803,10.096446,291670091285,439929963208,16103672,57189
0-0_N432105.bin,8,membind,3,2714,0.025651,10.143235,292942815773,439925814501,17545225,53091
0-0_N432105.bin,8,membind,4,2714,0.025212,10.133115,292571087875,439926888436,17732657,59338
0-0_N432105.bin,8,membind,5,2714,0.025401,10.305528,297469333123,439926086771,18139398,57442
0-0_N432105.bin,8,membind,6,2714,0.025560,10.188578,294054788266,439925142044,18311047,52505
0-0_N432105.bin,8,membind,7,2714,0.025551,10.222237,294890305361,439925718066,19124044,57538
0-0_N432105.bin,8,membind,8,2714,0.025160,10.261323,295927375273,439923566764,19385199,51097
0-0_N432105.bin,8,membind,9,2714,0.025166,10.326955,297759507511,439926985032,19384308,55565
0-0_N432105.bin,8,membind,10,2714,0.025665,10.250914,295611238352,439924278300,19318000,55752
0-0_N432105.bin,8,membind,11,2714,0.025745,10.236838,295222282990,439925116607,19280361,57837
0-0_N432105.bin,8,membind,12,2714,0.025596,10.172678,293410431197,439931213985,19115777,50965
0-0_N432105.bin,8,membind,13,2714,0.025564,10.258723,295801214543,439929375512,19291583,56035
0-0_N432105.bin,8,membind,14,2714,0.025691,10.227823,294997105685,439923976557,19285520,57850
0-0_N432105.bin,8,membind,15,2714,0.025690,10.285007,296582339110,439925832033,19435660,53001
0-0_N432105.bin,8,interleave,1,2680,0.025487,10.091112,291020992928,434412026357,18996354,54723
0-0_N432105.bin,8,interleave,2,2680,0.025032,10.142922,292489583390,434413011547,19312543,52337
0-0_N432105.bin,8,interleave,3,2680,0.025027,10.054386,289975056076,434411568431,19058346,57407
0-0_N432105.bin,8,interleave,4,2680,0.024933,10.175256,293442404358,434412436925,19174632,53285
0-0_N432105.bin,8,interleave,5,2680,0.025057,10.014487,288835757278,434414450672,18879370,54490
0-0_N432105.bin,8,interleave,6,2680,0.024592,10.155306,292725996362,434416599024,19275074,60398
0-0_N432105.bin,8,interleave,7,2680,0.025107,10.055363,289757831897,434417571057,19333699,49901
0-0_N432105.bin,8,interleave,8,2680,0.025064,10.041604,289291323366,434415533858,19162318,53380
0-0_N432105.bin,8,interleave,9,2680,0.024581,10.041175,289201425451,434423650750,19095700,51179
0-0_N432105.bin,8,interleave,10,2680,0.024763,10.117767,291366583790,434416231840,19267760,54186
0-0_N432105.bin,8,interleave,11,2680,0.025019,10.103614,290950808228,434415807525,19215024,53379
0-0_N432105.bin,8,interleave,12,2680,0.025039,10.185109,293257540117,434414706966,19443075,50514
0-0_N432105.bin,8,interleave,13,2680,0.024587,10.086637,290444232254,434415767688,19149011,53096
0-0_N432105.bin,8,interleave,14,2680,0.024984,10.178533,293025455404,434418018217,19563807,49731
0-0_N432105.bin,8,interleave,15,2680,0.025056,10.131854,291695900417,434417391045,19267599,50952
0-0_N432105.bin,24,membind,1,12503,0.025736,8.499079,730531871134,2029580033044,95765032,107272
0-0_N432105.bin,24,membind,2,12503,0.043769,8.545674,734565594133,2029841656705,96051644,90986
0-0_N432105.bin,24,membind,3,12503,0.044721,8.611869,740249263002,2030054578920,95849544,87002
0-0_N432105.bin,24,membind,4,12503,0.044338,8.565523,736268480971,2029790550061,95255188,112958
0-0_N432105.bin,24,membind,5,12503,0.043361,8.483500,729042128085,2029530667790,95513160,103162
0-0_N432105.bin,24,membind,6,12503,0.043559,8.533473,733553120427,2029723903935,95312079,91011
0-0_N432105.bin,24,membind,7,12503,0.043361,8.469221,727868050920,2029309892533,96691351,88147
0-0_N432105.bin,24,membind,8,12503,0.044619,8.576190,737051846320,2029846298845,95330656,92616
0-0_N432105.bin,24,membind,9,12503,0.044348,8.518660,731779208262,2029677502342,95416737,106575
0-0_N432105.bin,24,membind,10,12503,0.043612,8.569497,736481373922,2029937035459,94702217,92685
0-0_N432105.bin,24,membind,11,12503,0.043954,8.568476,736204156614,2029858587043,96050445,89264
0-0_N432105.bin,24,membind,12,12503,0.043427,8.508110,731063556311,2029549274834,96143571,110295
0-0_N432105.bin,24,membind,13,12503,0.043850,8.551189,734770482705,2029863589422,96521166,115008
0-0_N432105.bin,24,membind,14,12503,0.045494,8.608825,739591060627,2030240058988,94795858,109410
0-0_N432105.bin,24,membind,15,12503,0.044666,8.591669,738171402009,2030004473421,96239474,89059
0-0_N432105.bin,24,interleave,1,12489,0.033528,8.522529,732157220892,2027637632060,95932666,115915
0-0_N432105.bin,24,interleave,2,12489,0.041447,8.543887,733885435159,2027722506849,95588031,100065
0-0_N432105.bin,24,interleave,3,12489,0.040794,8.552258,734368898296,2027864977158,95458619,94884
0-0_N432105.bin,24,interleave,4,12489,0.042465,8.502027,730561147736,2027432188023,94416131,99512
0-0_N432105.bin,24,interleave,5,12489,0.041191,8.543916,734129944206,2027679572607,94009478,129779
0-0_N432105.bin,24,interleave,6,12489,0.041273,8.502095,730387381743,2027441795162,94113561,86803
0-0_N432105.bin,24,interleave,7,12489,0.043875,8.520523,731948418156,2027632345608,94185970,91635
0-0_N432105.bin,24,interleave,8,12489,0.040864,8.553477,734159671484,2027910305502,94526399,108465
0-0_N432105.bin,24,interleave,9,12489,0.042927,8.482192,728426918724,2027338138690,93705737,91484
0-0_N432105.bin,24,interleave,10,12489,0.041992,8.562904,735056495386,2027681361621,93748975,97660
0-0_N432105.bin,24,interleave,11,12489,0.041104,8.479651,727681101231,2027320174724,93320624,103049
0-0_N432105.bin,24,interleave,12,12489,0.042259,8.572085,735620868981,2027865920412,92206015,96064
0-0_N432105.bin,24,interleave,13,12489,0.040659,8.534335,732337728311,2027618426403,92506483,109806
0-0_N432105.bin,24,interleave,14,12489,0.041852,8.468036,726396422161,2027252904318,90633656,97478
0-0_N432105.bin,24,interleave,15,12489,0.044507,8.522534,731424155758,2027493012155,90236062,104377
0-0_N432105.bin,48,membind,1,55598,0.033853,10.289326,1780729914683,9021415381234,514673942,134336
0-0_N432105.bin,48,membind,2,55598,0.046157,10.445761,1808018865546,9023517317487,510274659,119455
0-0_N432105.bin,48,membind,3,55598,0.048153,10.273673,1778520074197,9021265766370,504664832,142061
0-0_N432105.bin,48,membind,4,55598,0.047836,10.263147,1776409394009,9021047848010,522855912,182461
0-0_N432105.bin,48,membind,5,55598,0.048823,10.257848,1776386146088,9021018894987,522185843,167515
0-0_N432105.bin,48,membind,6,55598,0.046894,10.272624,1779098183698,9021305030843,515481380,113859
0-0_N432105.bin,48,membind,7,55598,0.036397,10.465590,1814566946184,9024016835933,503191295,138074
0-0_N432105.bin,48,membind,8,55598,0.046454,10.213943,1769627462189,9020556179645,517963165,137069
0-0_N432105.bin,48,membind,9,55598,0.046424,10.236580,1773518889681,9020817569364,511684408,115957
0-0_N432105.bin,48,membind,10,55598,0.046437,10.206320,1768599168219,9020505664906,512689595,108965
0-0_N432105.bin,48,membind,11,55598,0.048702,10.300514,1784892812760,9021719592900,504178490,126688
0-0_N432105.bin,48,membind,12,55598,0.038659,10.278424,1780930579619,9021423674083,500085260,106007
0-0_N432105.bin,48,membind,13,55598,0.047239,10.267646,1779306044116,9021272984936,498030344,130252
0-0_N432105.bin,48,membind,14,55598,0.046728,10.289660,1780056850681,9021392597553,498957947,122769
0-0_N432105.bin,48,membind,15,55598,0.046246,10.473630,1814302088487,9023965360533,526005289,189079
0-0_N432105.bin,48,interleave,1,55248,0.034506,11.052643,1898431170090,8974776860355,496947922,133858
0-0_N432105.bin,48,interleave,2,55248,0.045734,10.203633,1765798109481,8964424138523,515783141,101983
0-0_N432105.bin,48,interleave,3,55248,0.042237,10.438957,1808580948905,8967569222116,497767598,115591
0-0_N432105.bin,48,interleave,4,55248,0.044044,10.139453,1755345141927,8963514189466,486567851,164269
0-0_N432105.bin,48,interleave,5,55248,0.042363,10.179026,1762515799610,8964100097010,499537414,104637
0-0_N432105.bin,48,interleave,6,55248,0.044808,10.283506,1785612669712,8965870852032,495949393,145926
0-0_N432105.bin,48,interleave,7,55248,0.035194,10.282286,1783672839505,8965690795367,505301499,126840
0-0_N432105.bin,48,interleave,8,55248,0.043481,10.091029,1748432007350,8962980246294,501725126,92637
0-0_N432105.bin,48,interleave,9,55248,0.044792,10.414992,1801922386214,8967127899696,513781470,126898
0-0_N432105.bin,48,interleave,10,55248,0.044751,10.223537,1771084305355,8964737012323,506456641,114873
0-0_N432105.bin,48,interleave,11,55248,0.043856,10.165726,1762396765986,8964091036312,502273187,134066
0-0_N432105.bin,48,interleave,12,55248,0.035953,10.218451,1771515183870,8964830622259,503869733,123780
0-0_N432105.bin,48,interleave,13,55248,0.042722,10.356334,1788282084000,8966049117978,508177315,107092
0-0_N432105.bin,48,interleave,14,55248,0.043013,10.182325,1764166684093,8964168476098,514053787,185278
0-0_N432105.bin,48,interleave,15,55248,0.042893,10.171046,1760409035055,8963962397486,514319851,107094
0-0_N8642110.bin,1,membind,1,61,1.401921,9.969174,36179679895,197688377151,3291826,208244
0-0_N8642110.bin,1,membind,2,61,0.480319,9.984739,36192186243,197688377192,3698131,208863
0-0_N8642110.bin,1,membind,3,61,0.480823,9.993490,36201486579,197688377204,3357891,209073
0-0_N8642110.bin,1,membind,4,61,0.481440,9.993264,36202224937,197688377206,3405357,209614
0-0_N8642110.bin,1,membind,5,61,0.480942,9.992338,36206747982,197688377211,3403866,208218
0-0_N8642110.bin,1,membind,6,61,0.480124,9.994690,36209029885,197688377215,3355903,207728
0-0_N8642110.bin,1,membind,7,61,0.478771,9.996227,36208414910,197688377215,3305086,206941
0-0_N8642110.bin,1,membind,8,61,0.484186,9.994919,36208526485,197688377224,3330739,209477
0-0_N8642110.bin,1,membind,9,61,0.483434,10.001660,36221380461,197688377250,3390485,208022
0-0_N8642110.bin,1,membind,10,61,0.481929,10.007427,36234005171,197688377257,3340638,209779
0-0_N8642110.bin,1,membind,11,61,0.481800,10.008321,36221121242,197688377255,3332093,209249
0-0_N8642110.bin,1,membind,12,61,0.482124,10.004760,36236956602,197688377246,3265211,207298
0-0_N8642110.bin,1,membind,13,61,0.484107,10.002590,36207427263,197688377231,3354518,210520
0-0_N8642110.bin,1,membind,14,61,0.485065,9.995944,36207070837,197688377245,3317125,210264
0-0_N8642110.bin,1,membind,15,61,0.479587,9.992878,36205841027,197688377222,3322113,208983
0-0_N8642110.bin,1,interleave,1,61,0.473395,9.997376,36213752299,197688377230,3335722,217195
0-0_N8642110.bin,1,interleave,2,61,0.476982,10.008093,36248077297,197688377252,3333553,213937
0-0_N8642110.bin,1,interleave,3,61,0.474089,10.007631,36248537575,197688377253,3354719,216102
0-0_N8642110.bin,1,interleave,4,61,0.474034,10.008028,36251535959,197688377252,3329702,215881
0-0_N8642110.bin,1,interleave,5,61,0.470943,10.005827,36246237236,197688377266,3326455,214939
0-0_N8642110.bin,1,interleave,6,61,0.475606,10.006900,36249809733,197688377241,3325442,213592
0-0_N8642110.bin,1,interleave,7,61,0.478830,10.004422,36236029587,197688377254,3370169,213406
0-0_N8642110.bin,1,interleave,8,61,0.470821,10.003563,36236775233,197688377239,3332059,213381
0-0_N8642110.bin,1,interleave,9,61,0.476171,10.000865,36226415400,197688377245,3322995,215003
0-0_N8642110.bin,1,interleave,10,61,0.474601,10.003690,36237487314,197688377255,3336012,215008
0-0_N8642110.bin,1,interleave,11,61,0.472222,10.001499,36231089197,197688377242,3369199,213544
0-0_N8642110.bin,1,interleave,12,61,0.476588,10.004171,36244810657,197688377239,3340555,213047
0-0_N8642110.bin,1,interleave,13,61,0.473264,9.999330,36253315546,197688377247,3274227,213337
0-0_N8642110.bin,1,interleave,14,61,0.473718,9.999470,36221256043,197688377248,3259467,212143
0-0_N8642110.bin,1,interleave,15,61,0.476467,9.989427,36206005180,197688377214,3299993,214993
0-0_N8642110.bin,8,membind,1,119,0.479857,10.283580,295274813927,385789644455,17024678,52926
0-0_N8642110.bin,8,membind,2,119,0.477779,10.283414,295265940092,385787687449,17006558,49901
0-0_N8642110.bin,8,membind,3,119,0.485004,10.283228,295301564441,385788672612,16989371,56031
0-0_N8642110.bin,8,membind,4,119,0.481823,10.282782,295238305859,385786534011,17011299,56269
0-0_N8642110.bin,8,membind,5,119,0.481390,10.283452,295273792033,385786621363,17006677,55024
0-0_N8642110.bin,8,membind,6,119,0.482948,10.282774,295319910061,385787001591,17001357,49719
0-0_N8642110.bin,8,membind,7,119,0.480990,10.283112,295284918354,385787743517,16984795,57153
0-0_N8642110.bin,8,membind,8,119,0.486373,10.283502,295289298693,385789199482,17011165,54537
0-0_N8642110.bin,8,membind,9,119,0.481017,10.283446,295305012025,385791324775,16954975,56199
0-0_N8642110.bin,8,membind,10,119,0.486124,10.282764,295236691199,385786858523,16975859,54389
0-0_N8642110.bin,8,membind,11,119,0.483258,10.283322,295277991938,385790665417,16992405,50647
0-0_N8642110.bin,8,membind,12,119,0.488473,10.283789,295272803035,385789586308,16993447,55312
0-0_N8642110.bin,8,membind,13,119,0.483742,10.283469,295370240999,385793878493,16975869,55042
0-0_N8642110.bin,8,membind,14,119,0.484103,10.282989,295355367015,385789942114,16997870,52221
0-0_N8642110.bin,8,membind,15,119,0.480940,10.284689,295425430321,385796755420,16952638,48920
0-0_N8642110.bin,8,interleave,1,119,0.476941,10.283552,295356423184,385796887995,17024175,57377
0-0_N8642110.bin,8,interleave,2,119,0.475004,10.282944,295356691301,385797708717,17037679,56206
0-0_N8642110.bin,8,interleave,3,119,0.475130,10.283303,295375526673,385798193798,16996733,47530
0-0_N8642110.bin,8,interleave,4,119,0.475333,10.283130,295330224867,385798980567,17062734,55989
0-0_N8642110.bin,8,interleave,5,119,0.476695,10.282780,295345155157,385797468725,17047145,56500
0-0_N8642110.bin,8,interleave,6,119,0.472970,10.283614,295398953786,385801641519,17047690,49860
0-0_N8642110.bin,8,interleave,7,119,0.475037,10.282647,295389536375,385798733852,16995510,54535
0-0_N8642110.bin,8,interleave,8,119,0.474633,10.283757,295370527953,385803141107,16992771,54396
0-0_N8642110.bin,8,interleave,9,119,0.472065,10.282692,295344405452,385798161157,17008269,50970
0-0_N8642110.bin,8,interleave,10,119,0.476140,10.284185,295436708099,385805428361,16999819,54606
0-0_N8642110.bin,8,interleave,11,119,0.472312,10.282838,295306283074,385794467115,17013258,54801
0-0_N8642110.bin,8,interleave,12,119,0.473185,10.283224,295388787216,385801501437,17033382,49707
0-0_N8642110.bin,8,interleave,13,119,0.476260,10.283078,295378599768,385797538415,17046149,55539
0-0_N8642110.bin,8,interleave,14,119,0.476038,10.283576,295416863076,385804079914,17018376,50797
0-0_N8642110.bin,8,interleave,15,119,0.475487,10.282050,295380590062,385797717729,16994508,52742
0-0_N8642110.bin,24,membind,1,276,0.480195,8.055478,692765800275,896744338440,39069527,64178
0-0_N8642110.bin,24,membind,2,276,0.486922,8.059748,693206739626,896776615961,39201018,56572
0-0_N8642110.bin,24,membind,3,276,0.482970,8.057332,693013823683,896770112957,39219302,64321
0-0_N8642110.bin,24,membind,4,276,0.487244,8.058404,693155614087,896769850496,39446003,61980
0-0_N8642110.bin,24,membind,5,276,0.491126,8.054276,692730085325,896753567199,39278567,59000
0-0_N8642110.bin,24,membind,6,276,0.487116,8.060124,693262798236,896773479753,39301344,63664
0-0_N8642110.bin,24,membind,7,276,0.489324,8.052568,692632424911,896729733218,39071748,55265
0-0_N8642110.bin,24,membind,8,276,0.487358,8.059825,693235158843,896774235641,39165565,65714
0-0_N8642110.bin,24,membind,9,276,0.488730,8.051390,692554204480,896724119996,39067323,56436
0-0_N8642110.bin,24,membind,10,276,0.491042,8.060588,693296203803,896775538776,39359041,63396
0-0_N8642110.bin,24,membind,11,276,0.488583,8.056695,692936220369,896765098728,39071165,56994
0-0_N8642110.bin,24,membind,12,276,0.486301,8.059014,693178086293,896764489080,39147678,66472
0-0_N8642110.bin,24,membind,13,276,0.484249,8.053764,692648598355,896734604812,39054379,60523
0-0_N8642110.bin,24,membind,14,276,0.486783,8.057576,693034747362,896763282182,39180522,66368
0-0_N8642110.bin,24,membind,15,276,0.484469,8.055385,692936727213,896761078637,39155509,55797
0-0_N8642110.bin,24,interleave,1,276,0.478862,8.059075,693123957472,896769968118,39431233,63136
0-0_N8642110.bin,24,interleave,2,276,0.483543,8.056297,692919534047,896757536588,39261860,55343
0-0_N8642110.bin,24,interleave,3,276,0.478563,8.055070,692812226799,896747027525,39384821,66649
0-0_N8642110.bin,24,interleave,4,276,0.477685,8.059381,693018241800,896781720762,39251702,66497
0-0_N8642110.bin,24,interleave,5,276,0.483763,8.053568,692673176485,896729457720,39430888,58398
0-0_N8642110.bin,24,interleave,6,276,0.480369,8.058640,693098998701,896784411107,39297340,66247
0-0_N8642110.bin,24,interleave,7,276,0.478011,8.052582,692922071844,896730609691,39382044,57615
0-0_N8642110.bin,24,interleave,8,276,0.481166,8.053231,693579408197,896752552368,39195788,62604
